customer_id,usage_month,sessions,minutes_used
9427,2022-09-01,19,480
9427,2022-10-01,27,461
9427,2022-11-01,20,439
9427,2022-12-01,26,421
9427,2023-01-01,23,481
9427,2023-02-01,21,470
9427,2023-03-01,25,462
9427,2023-04-01,23,483
9427,2023-05-01,25,398
9427,2023-06-01,18,400
9427,2023-07-01,26,531
9427,2023-08-01,25,586
9427,2023-09-01,22,439
9427,2023-10-01,22,406
9427,2023-11-01,17,509
9427,2023-12-01,23,466
9428,2022-11-01,30,643
9428,2022-12-01,26,534
9428,2023-01-01,34,596
9428,2023-02-01,23,574
9428,2023-03-01,35,577
9428,2023-04-01,25,655
9428,2023-05-01,37,657
9428,2023-06-01,29,710
9428,2023-07-01,32,548
9428,2023-08-01,11,278
9428,2023-09-01,7,121
9429,2022-02-01,29,709
9429,2022-03-01,26,608
9429,2022-04-01,24,546
9429,2022-05-01,18,435
9429,2022-06-01,17,332
9429,2022-07-01,3,193
9430,2022-07-01,7,267
9430,2022-08-01,10,262
9430,2022-09-01,11,175
9430,2022-10-01,16,280
9430,2022-11-01,17,205
9430,2022-12-01,18,261
9430,2023-01-01,11,221
9430,2023-02-01,13,226
9430,2023-03-01,15,223
9430,2023-04-01,14,318
9430,2023-05-01,18,201
9430,2023-06-01,16,319
9430,2023-07-01,17,363
9430,2023-08-01,10,251
9430,2023-09-01,15,192
9430,2023-10-01,0,263
9430,2023-11-01,12,373
9430,2023-12-01,11,183
9431,2023-09-01,13,423
9431,2023-10-01,22,416
9431,2023-11-01,18,376
9431,2023-12-01,15,391
9432,2023-09-01,9,248
9432,2023-10-01,13,278
9432,2023-11-01,10,168
9432,2023-12-01,8,320
9433,2023-08-01,16,189
9433,2023-09-01,15,228
9433,2023-10-01,9,149
9433,2023-11-01,9,286
9433,2023-12-01,13,328
9434,2022-05-01,20,397
9434,2022-06-01,19,317
9434,2022-07-01,19,396
9434,2022-08-01,27,524
9434,2022-09-01,22,367
9434,2022-10-01,25,402
9434,2022-11-01,19,454
9434,2022-12-01,19,490
9434,2023-01-01,21,428
9434,2023-02-01,24,534
9434,2023-03-01,21,472
9434,2023-04-01,17,500
9434,2023-05-01,25,443
9434,2023-06-01,26,354
9434,2023-07-01,23,473
9434,2023-08-01,13,433
9434,2023-09-01,21,460
9434,2023-10-01,21,532
9434,2023-11-01,25,552
9434,2023-12-01,28,553
9435,2023-02-01,15,245
9435,2023-03-01,5,219
9435,2023-04-01,10,282
9435,2023-05-01,11,258
9435,2023-06-01,8,288
9435,2023-07-01,14,280
9435,2023-08-01,16,254
9435,2023-09-01,11,379
9435,2023-10-01,15,276
9435,2023-11-01,10,273
9435,2023-12-01,5,226
9436,2022-02-01,15,183
9436,2022-03-01,11,248
9436,2022-04-01,12,285
9436,2022-05-01,8,250
9436,2022-06-01,8,336
9436,2022-07-01,14,259
9436,2022-08-01,18,269
9436,2022-09-01,18,320
9436,2022-10-01,16,234
9436,2022-11-01,15,231
9436,2022-12-01,10,215
9436,2023-01-01,14,264
9436,2023-02-01,10,183
9436,2023-03-01,5,243
9436,2023-04-01,8,167
9436,2023-05-01,19,198
9436,2023-06-01,19,198
9436,2023-07-01,12,283
9436,2023-08-01,8,253
9436,2023-09-01,15,250
9436,2023-10-01,12,278
9436,2023-11-01,12,291
9436,2023-12-01,16,208
9437,2023-07-01,18,370
9437,2023-08-01,20,355
9437,2023-09-01,29,370
9437,2023-10-01,22,457
9437,2023-11-01,12,466
9437,2023-12-01,18,410
9438,2022-03-01,9,284
9438,2022-04-01,8,298
9438,2022-05-01,11,262
9438,2022-06-01,11,190
9438,2022-07-01,11,262
9438,2022-08-01,14,288
9438,2022-09-01,16,144
9438,2022-10-01,7,383
9438,2022-11-01,10,230
9438,2022-12-01,5,158
9438,2023-01-01,15,269
9438,2023-02-01,15,189
9438,2023-03-01,13,162
9438,2023-04-01,14,312
9438,2023-05-01,20,294
9438,2023-06-01,10,223
9438,2023-07-01,9,329
9438,2023-08-01,13,310
9438,2023-09-01,18,305
9438,2023-10-01,12,254
9438,2023-11-01,12,186
9438,2023-12-01,15,313
9439,2023-08-01,34,593
9439,2023-09-01,26,658
9439,2023-10-01,30,490
9439,2023-11-01,32,637
9439,2023-12-01,30,635
9440,2023-01-01,12,165
9440,2023-02-01,5,339
9440,2023-03-01,9,296
9440,2023-04-01,12,275
9440,2023-05-01,9,157
9440,2023-06-01,12,152
9440,2023-07-01,8,262
9440,2023-08-01,8,274
9440,2023-09-01,15,382
9440,2023-10-01,6,230
9440,2023-11-01,11,184
9440,2023-12-01,3,37
9441,2023-09-01,7,219
9441,2023-10-01,7,185
9441,2023-11-01,17,392
9441,2023-12-01,22,256
9442,2023-08-01,14,204
9442,2023-09-01,8,271
9442,2023-10-01,13,297
9442,2023-11-01,14,266
9442,2023-12-01,9,263
9443,2023-05-01,19,464
9443,2023-06-01,16,468
9443,2023-07-01,14,528
9443,2023-08-01,21,391
9443,2023-09-01,14,557
9443,2023-10-01,25,422
9443,2023-11-01,25,405
9443,2023-12-01,22,483
9444,2022-03-01,17,254
9444,2022-04-01,15,214
9444,2022-05-01,18,131
9444,2022-06-01,15,173
9444,2022-07-01,13,311
9444,2022-08-01,13,164
9444,2022-09-01,14,270
9444,2022-10-01,15,254
9444,2022-11-01,19,215
9444,2022-12-01,13,130
9444,2023-01-01,16,315
9444,2023-02-01,14,294
9444,2023-03-01,20,308
9444,2023-04-01,10,283
9444,2023-05-01,10,267
9444,2023-06-01,19,219
9444,2023-07-01,10,267
9444,2023-08-01,9,274
9444,2023-09-01,15,296
9444,2023-10-01,19,246
9444,2023-11-01,15,198
9444,2023-12-01,18,241
9445,2022-02-01,11,420
9445,2022-03-01,18,479
9445,2022-04-01,23,306
9445,2022-05-01,22,401
9445,2022-06-01,23,506
9445,2022-07-01,22,460
9445,2022-08-01,24,378
9445,2022-09-01,26,516
9445,2022-10-01,14,421
9445,2022-11-01,24,460
9445,2022-12-01,14,458
9445,2023-01-01,17,334
9445,2023-02-01,31,424
9445,2023-03-01,26,478
9445,2023-04-01,29,454
9445,2023-05-01,20,400
9445,2023-06-01,18,404
9445,2023-07-01,25,552
9445,2023-08-01,20,460
9445,2023-09-01,23,415
9445,2023-10-01,11,378
9445,2023-11-01,25,380
9445,2023-12-01,25,493
9446,2023-10-01,11,174
9446,2023-11-01,21,219
9446,2023-12-01,7,291
9447,2023-08-01,16,413
9447,2023-09-01,16,347
9447,2023-10-01,22,485
9447,2023-11-01,12,472
9447,2023-12-01,21,445
9448,2022-05-01,22,564
9448,2022-06-01,26,485
9448,2022-07-01,20,435
9448,2022-08-01,22,450
9448,2022-09-01,20,429
9448,2022-10-01,18,543
9448,2022-11-01,23,567
9448,2022-12-01,22,502
9448,2023-01-01,26,455
9448,2023-02-01,24,531
9448,2023-03-01,31,532
9448,2023-04-01,25,435
9448,2023-05-01,26,496
9448,2023-06-01,21,448
9448,2023-07-01,17,426
9448,2023-08-01,24,510
9448,2023-09-01,23,460
9448,2023-10-01,28,509
9448,2023-11-01,23,518
9448,2023-12-01,21,447
9449,2023-01-01,26,580
9449,2023-02-01,24,665
9449,2023-03-01,28,670
9449,2023-04-01,35,606
9449,2023-05-01,30,594
9449,2023-06-01,30,656
9449,2023-07-01,33,665
9449,2023-08-01,32,721
9449,2023-09-01,30,515
9449,2023-10-01,34,598
9449,2023-11-01,37,748
9449,2023-12-01,29,732
9450,2022-03-01,18,430
9450,2022-04-01,17,448
9450,2022-05-01,26,533
9450,2022-06-01,21,401
9450,2022-07-01,18,464
9450,2022-08-01,25,413
9450,2022-09-01,18,458
9450,2022-10-01,14,456
9450,2022-11-01,18,554
9450,2022-12-01,21,433
9450,2023-01-01,22,501
9450,2023-02-01,27,550
9450,2023-03-01,23,348
9450,2023-04-01,20,541
9450,2023-05-01,26,347
9450,2023-06-01,29,512
9450,2023-07-01,23,397
9450,2023-08-01,20,588
9450,2023-09-01,27,504
9450,2023-10-01,21,432
9450,2023-11-01,20,543
9450,2023-12-01,24,515
9451,2022-10-01,15,213
9451,2022-11-01,11,266
9451,2022-12-01,9,317
9451,2023-01-01,10,258
9451,2023-02-01,15,256
9451,2023-03-01,22,196
9451,2023-04-01,5,313
9451,2023-05-01,13,240
9451,2023-06-01,20,319
9451,2023-07-01,16,311
9451,2023-08-01,13,291
9451,2023-09-01,16,201
9451,2023-10-01,15,263
9451,2023-11-01,6,63
9451,2023-12-01,6,138
9452,2023-01-01,14,95
9452,2023-02-01,10,274
9452,2023-03-01,8,242
9452,2023-04-01,14,212
9452,2023-05-01,18,332
9452,2023-06-01,18,195
9452,2023-07-01,13,269
9452,2023-08-01,18,196
9452,2023-09-01,15,355
9452,2023-10-01,16,223
9452,2023-11-01,15,317
9452,2023-12-01,22,261
9453,2023-04-01,26,362
9453,2023-05-01,23,425
9453,2023-06-01,17,405
9453,2023-07-01,20,345
9453,2023-08-01,21,475
9453,2023-09-01,25,586
9453,2023-10-01,26,531
9453,2023-11-01,24,475
9453,2023-12-01,18,398
9454,2022-08-01,26,384
9454,2022-09-01,12,302
9454,2022-10-01,26,510
9454,2022-11-01,18,376
9454,2022-12-01,21,374
9454,2023-01-01,24,623
9454,2023-02-01,11,421
9454,2023-03-01,20,503
9454,2023-04-01,12,503
9454,2023-05-01,20,391
9454,2023-06-01,24,594
9454,2023-07-01,24,538
9454,2023-08-01,25,334
9454,2023-09-01,32,486
9454,2023-10-01,23,364
9454,2023-11-01,22,446
9454,2023-12-01,27,523
9455,2022-05-01,7,213
9455,2022-06-01,18,286
9455,2022-07-01,12,216
9455,2022-08-01,17,231
9455,2022-09-01,13,381
9455,2022-10-01,18,265
9455,2022-11-01,16,189
9455,2022-12-01,10,282
9455,2023-01-01,10,347
9455,2023-02-01,13,304
9455,2023-03-01,12,237
9455,2023-04-01,11,194
9455,2023-05-01,15,360
9455,2023-06-01,14,227
9455,2023-07-01,21,262
9455,2023-08-01,19,288
9455,2023-09-01,16,319
9455,2023-10-01,13,345
9455,2023-11-01,7,219
9455,2023-12-01,18,224
9456,2023-07-01,10,251
9456,2023-08-01,3,271
9456,2023-09-01,10,289
9456,2023-10-01,8,167
9456,2023-11-01,11,265
9456,2023-12-01,16,168
9457,2023-04-01,11,170
9457,2023-05-01,5,333
9457,2023-06-01,8,275
9457,2023-07-01,7,346
9457,2023-08-01,8,250
9457,2023-09-01,10,263
9457,2023-10-01,12,237
9457,2023-11-01,19,415
9457,2023-12-01,14,159
9458,2022-05-01,20,373
9458,2022-06-01,16,491
9458,2022-07-01,15,404
9458,2022-08-01,18,464
9458,2022-09-01,21,511
9458,2022-10-01,24,433
9458,2022-11-01,26,466
9458,2022-12-01,24,519
9458,2023-01-01,30,433
9458,2023-02-01,19,451
9458,2023-03-01,22,500
9458,2023-04-01,18,520
9458,2023-05-01,17,534
9458,2023-06-01,19,526
9458,2023-07-01,18,427
9458,2023-08-01,15,465
9458,2023-09-01,27,426
9458,2023-10-01,28,331
9458,2023-11-01,18,442
9458,2023-12-01,24,439
9459,2022-03-01,12,343
9459,2022-04-01,8,290
9459,2022-05-01,14,345
9459,2022-06-01,12,276
9459,2022-07-01,13,360
9459,2022-08-01,13,291
9459,2022-09-01,16,253
9459,2022-10-01,14,267
9459,2022-11-01,11,266
9459,2022-12-01,23,201
9459,2023-01-01,10,234
9459,2023-02-01,8,379
9459,2023-03-01,12,283
9459,2023-04-01,13,238
9459,2023-05-01,14,163
9459,2023-06-01,10,183
9459,2023-07-01,10,345
9459,2023-08-01,14,180
9459,2023-09-01,11,193
9459,2023-10-01,10,401
9459,2023-11-01,15,316
9459,2023-12-01,14,266
9460,2022-11-01,23,403
9460,2022-12-01,14,432
9460,2023-01-01,16,453
9460,2023-02-01,19,429
9460,2023-03-01,11,481
9460,2023-04-01,18,477
9460,2023-05-01,28,395
9460,2023-06-01,23,422
9460,2023-07-01,21,465
9460,2023-08-01,23,342
9460,2023-09-01,22,470
9460,2023-10-01,22,402
9460,2023-11-01,25,537
9460,2023-12-01,18,562
9461,2023-01-01,14,197
9461,2023-02-01,5,273
9461,2023-03-01,17,220
9461,2023-04-01,15,357
9461,2023-05-01,12,306
9461,2023-06-01,13,382
9461,2023-07-01,14,331
9461,2023-08-01,16,336
9461,2023-09-01,16,319
9461,2023-10-01,12,283
9461,2023-11-01,12,156
9461,2023-12-01,12,309
9462,2023-02-01,14,196
9462,2023-03-01,9,295
9462,2023-04-01,7,361
9462,2023-05-01,7,200
9462,2023-06-01,14,240
9462,2023-07-01,13,254
9462,2023-08-01,13,242
9462,2023-09-01,15,250
9462,2023-10-01,15,263
9462,2023-11-01,11,326
9462,2023-12-01,5,26
9463,2022-03-01,16,431
9463,2022-04-01,22,481
9463,2022-05-01,17,392
9463,2022-06-01,19,427
9463,2022-07-01,24,378
9463,2022-08-01,27,517
9463,2022-09-01,23,427
9463,2022-10-01,17,530
9463,2022-11-01,31,555
9463,2022-12-01,22,402
9463,2023-01-01,21,429
9463,2023-02-01,26,486
9463,2023-03-01,20,470
9463,2023-04-01,16,471
9463,2023-05-01,29,455
9463,2023-06-01,24,500
9463,2023-07-01,25,441
9463,2023-08-01,24,505
9463,2023-09-01,18,391
9463,2023-10-01,18,496
9463,2023-11-01,17,411
9463,2023-12-01,19,439
9464,2023-10-01,13,204
9464,2023-11-01,12,166
9464,2023-12-01,8,231
9465,2022-10-01,26,386
9465,2022-11-01,26,461
9465,2022-12-01,27,353
9465,2023-01-01,27,446
9465,2023-02-01,17,398
9465,2023-03-01,23,416
9465,2023-04-01,24,391
9465,2023-05-01,23,431
9465,2023-06-01,26,398
9465,2023-07-01,23,465
9465,2023-08-01,24,447
9465,2023-09-01,22,388
9465,2023-10-01,19,436
9465,2023-11-01,15,418
9465,2023-12-01,24,460
9466,2023-01-01,30,637
9466,2023-02-01,28,602
9466,2023-03-01,35,608
9466,2023-04-01,27,678
9466,2023-05-01,38,603
9466,2023-06-01,31,588
9466,2023-07-01,28,793
9466,2023-08-01,29,723
9466,2023-09-01,28,501
9466,2023-10-01,34,612
9466,2023-11-01,32,732
9466,2023-12-01,31,626
9467,2022-09-01,13,225
9467,2022-10-01,6,200
9467,2022-11-01,10,232
9467,2022-12-01,12,212
9467,2023-01-01,19,353
9467,2023-02-01,16,228
9467,2023-03-01,19,309
9467,2023-04-01,10,297
9467,2023-05-01,14,305
9467,2023-06-01,5,339
9467,2023-07-01,15,211
9467,2023-08-01,14,251
9467,2023-09-01,12,279
9467,2023-10-01,16,285
9467,2023-11-01,15,374
9467,2023-12-01,15,238
9468,2022-10-01,14,421
9468,2022-11-01,23,471
9468,2022-12-01,14,431
9468,2023-01-01,21,408
9468,2023-02-01,17,463
9468,2023-03-01,20,447
9468,2023-04-01,23,573
9468,2023-05-01,24,455
9468,2023-06-01,27,531
9468,2023-07-01,24,477
9468,2023-08-01,18,565
9468,2023-09-01,27,443
9468,2023-10-01,23,357
9468,2023-11-01,17,437
9468,2023-12-01,16,513
9469,2023-03-01,20,345
9469,2023-04-01,23,460
9469,2023-05-01,16,465
9469,2023-06-01,19,393
9469,2023-07-01,17,505
9469,2023-08-01,25,564
9469,2023-09-01,20,511
9469,2023-10-01,27,450
9469,2023-11-01,16,415
9469,2023-12-01,17,209
9470,2023-12-01,11,240
9471,2022-01-01,9,204
9471,2022-02-01,14,323
9471,2022-03-01,18,234
9471,2022-04-01,18,339
9471,2022-05-01,9,288
9471,2022-06-01,16,240
9471,2022-07-01,13,202
9471,2022-08-01,16,205
9471,2022-09-01,15,285
9471,2022-10-01,8,91
9471,2022-11-01,11,121
9471,2022-12-01,7,89
9472,2022-11-01,34,553
9472,2022-12-01,28,650
9472,2023-01-01,18,569
9472,2023-02-01,25,706
9472,2023-03-01,25,570
9472,2023-04-01,26,729
9472,2023-05-01,24,690
9472,2023-06-01,36,688
9472,2023-07-01,35,589
9472,2023-08-01,32,620
9472,2023-09-01,30,647
9472,2023-10-01,24,574
9472,2023-11-01,30,725
9472,2023-12-01,34,801
9473,2023-04-01,28,553
9473,2023-05-01,23,613
9473,2023-06-01,22,474
9473,2023-07-01,26,665
9473,2023-08-01,29,675
9473,2023-09-01,32,714
9473,2023-10-01,32,714
9473,2023-11-01,35,704
9473,2023-12-01,33,651
9474,2022-07-01,25,619
9474,2022-08-01,28,708
9474,2022-09-01,27,628
9474,2022-10-01,26,605
9474,2022-11-01,30,673
9474,2022-12-01,32,636
9474,2023-01-01,23,652
9474,2023-02-01,32,618
9474,2023-03-01,32,647
9474,2023-04-01,27,679
9474,2023-05-01,33,605
9474,2023-06-01,31,627
9474,2023-07-01,34,582
9474,2023-08-01,29,696
9474,2023-09-01,40,723
9474,2023-10-01,28,648
9474,2023-11-01,29,530
9474,2023-12-01,29,698
9475,2023-12-01,25,551
9476,2023-10-01,21,456
9476,2023-11-01,28,614
9476,2023-12-01,28,630
9477,2023-03-01,22,433
9477,2023-04-01,22,415
9477,2023-05-01,24,520
9477,2023-06-01,19,425
9477,2023-07-01,25,397
9477,2023-08-01,27,394
9477,2023-09-01,16,504
9477,2023-10-01,14,479
9477,2023-11-01,22,509
9477,2023-12-01,25,481
9478,2023-06-01,30,495
9478,2023-07-01,30,744
9478,2023-08-01,25,525
9478,2023-09-01,35,640
9478,2023-10-01,28,725
9478,2023-11-01,28,789
9478,2023-12-01,31,685
9479,2023-12-01,20,418
9480,2022-12-01,16,550
9480,2023-01-01,20,308
9480,2023-02-01,19,466
9480,2023-03-01,24,442
9480,2023-04-01,14,418
9480,2023-05-01,22,383
9480,2023-06-01,25,563
9480,2023-07-01,21,368
9480,2023-08-01,24,392
9480,2023-09-01,27,465
9480,2023-10-01,21,575
9480,2023-11-01,23,457
9480,2023-12-01,22,335
9481,2023-02-01,14,382
9481,2023-03-01,22,373
9481,2023-04-01,12,452
9481,2023-05-01,16,484
9481,2023-06-01,19,430
9481,2023-07-01,20,415
9481,2023-08-01,25,479
9481,2023-09-01,20,384
9481,2023-10-01,24,456
9481,2023-11-01,23,545
9481,2023-12-01,19,548
9482,2022-11-01,13,228
9482,2022-12-01,13,331
9482,2023-01-01,13,233
9482,2023-02-01,13,238
9482,2023-03-01,15,212
9482,2023-04-01,13,305
9482,2023-05-01,20,389
9482,2023-06-01,12,316
9482,2023-07-01,11,327
9482,2023-08-01,17,289
9482,2023-09-01,11,293
9482,2023-10-01,7,262
9482,2023-11-01,10,162
9482,2023-12-01,14,328
9483,2023-05-01,13,229
9483,2023-06-01,9,192
9483,2023-07-01,13,382
9483,2023-08-01,11,175
9483,2023-09-01,9,298
9483,2023-10-01,17,172
9483,2023-11-01,8,251
9483,2023-12-01,6,259
9484,2023-08-01,31,662
9484,2023-09-01,26,676
9484,2023-10-01,25,589
9484,2023-11-01,37,720
9484,2023-12-01,31,530
9485,2022-06-01,10,209
9485,2022-07-01,8,195
9485,2022-08-01,9,297
9485,2022-09-01,8,188
9485,2022-10-01,12,200
9485,2022-11-01,15,229
9485,2022-12-01,15,223
9485,2023-01-01,12,249
9485,2023-02-01,8,223
9485,2023-03-01,10,340
9485,2023-04-01,13,1
9486,2023-06-01,7,184
9486,2023-07-01,7,80
9486,2023-08-01,16,261
9486,2023-09-01,11,312
9486,2023-10-01,10,249
9486,2023-11-01,10,177
9486,2023-12-01,9,268
9487,2022-06-01,13,274
9487,2022-07-01,13,266
9487,2022-08-01,11,279
9487,2022-09-01,10,249
9487,2022-10-01,12,288
9487,2022-11-01,11,291
9487,2022-12-01,8,344
9487,2023-01-01,15,293
9487,2023-02-01,14,242
9487,2023-03-01,7,290
9487,2023-04-01,9,331
9487,2023-05-01,10,289
9487,2023-06-01,10,234
9487,2023-07-01,16,269
9487,2023-08-01,17,221
9487,2023-09-01,9,253
9487,2023-10-01,12,314
9487,2023-11-01,16,309
9487,2023-12-01,13,338
9488,2023-11-01,28,584
9488,2023-12-01,31,613
9489,2023-07-01,25,469
9489,2023-08-01,21,476
9489,2023-09-01,23,440
9489,2023-10-01,17,381
9489,2023-11-01,21,417
9489,2023-12-01,15,480
9490,2022-10-01,15,245
9490,2022-11-01,7,183
9490,2022-12-01,5,224
9490,2023-01-01,18,326
9490,2023-02-01,11,273
9490,2023-03-01,10,210
9490,2023-04-01,15,243
9490,2023-05-01,9,220
9490,2023-06-01,12,291
9490,2023-07-01,16,371
9490,2023-08-01,10,274
9490,2023-09-01,14,304
9490,2023-10-01,15,352
9490,2023-11-01,15,241
9490,2023-12-01,15,227
9491,2022-02-01,6,188
9491,2022-03-01,14,190
9491,2022-04-01,14,201
9491,2022-05-01,10,199
9491,2022-06-01,14,324
9491,2022-07-01,14,296
9491,2022-08-01,9,244
9491,2022-09-01,12,294
9491,2022-10-01,11,290
9491,2022-11-01,18,219
9491,2022-12-01,10,240
9491,2023-01-01,11,321
9491,2023-02-01,10,261
9491,2023-03-01,16,213
9491,2023-04-01,12,257
9491,2023-05-01,10,300
9491,2023-06-01,20,232
9491,2023-07-01,16,404
9491,2023-08-01,10,219
9491,2023-09-01,17,175
9491,2023-10-01,14,280
9491,2023-11-01,11,299
9491,2023-12-01,19,250
9492,2022-10-01,22,491
9492,2022-11-01,30,610
9492,2022-12-01,27,557
9492,2023-01-01,37,576
9492,2023-02-01,25,647
9492,2023-03-01,31,710
9492,2023-04-01,38,587
9492,2023-05-01,28,591
9492,2023-06-01,33,578
9492,2023-07-01,29,645
9492,2023-08-01,31,650
9492,2023-09-01,25,516
9492,2023-10-01,36,581
9492,2023-11-01,36,539
9492,2023-12-01,37,679
9493,2023-01-01,4,228
9493,2023-02-01,8,268
9493,2023-03-01,7,198
9493,2023-04-01,17,182
9493,2023-05-01,13,321
9493,2023-06-01,12,305
9493,2023-07-01,7,275
9493,2023-08-01,19,233
9493,2023-09-01,9,158
9493,2023-10-01,7,255
9493,2023-11-01,5,231
9493,2023-12-01,12,299
9494,2022-05-01,19,294
9494,2022-06-01,15,237
9494,2022-07-01,8,311
9494,2022-08-01,7,266
9494,2022-09-01,11,197
9494,2022-10-01,18,361
9494,2022-11-01,18,286
9494,2022-12-01,10,235
9494,2023-01-01,17,290
9494,2023-02-01,14,309
9494,2023-03-01,8,299
9494,2023-04-01,16,245
9494,2023-05-01,10,192
9494,2023-06-01,7,237
9494,2023-07-01,9,252
9494,2023-08-01,15,164
9494,2023-09-01,15,247
9494,2023-10-01,3,95
9494,2023-11-01,0,39
9495,2022-07-01,8,304
9495,2022-08-01,6,201
9495,2022-09-01,12,207
9495,2022-10-01,0,195
9495,2022-11-01,5,64
9496,2023-12-01,18,495
9497,2023-03-01,26,666
9497,2023-04-01,25,468
9497,2023-05-01,30,641
9497,2023-06-01,30,574
9497,2023-07-01,34,555
9497,2023-08-01,23,573
9497,2023-09-01,25,771
9497,2023-10-01,33,744
9497,2023-11-01,33,640
9497,2023-12-01,28,722
9498,2023-07-01,12,380
9498,2023-08-01,15,483
9498,2023-09-01,16,502
9498,2023-10-01,19,491
9498,2023-11-01,11,471
9498,2023-12-01,25,553
9499,2023-02-01,14,216
9499,2023-03-01,7,218
9499,2023-04-01,11,278
9499,2023-05-01,9,204
9499,2023-06-01,12,198
9499,2023-07-01,11,280
9499,2023-08-01,11,317
9499,2023-09-01,10,356
9499,2023-10-01,11,221
9499,2023-11-01,15,333
9499,2023-12-01,17,203
9500,2023-03-01,28,594
9500,2023-04-01,27,588
9500,2023-05-01,29,587
9500,2023-06-01,28,620
9500,2023-07-01,29,644
9500,2023-08-01,31,693
9500,2023-09-01,33,566
9500,2023-10-01,27,639
9500,2023-11-01,34,615
9500,2023-12-01,38,685
9501,2023-02-01,6,172
9501,2023-03-01,5,190
9501,2023-04-01,19,171
9501,2023-05-01,15,311
9501,2023-06-01,11,226
9501,2023-07-01,16,226
9501,2023-08-01,15,246
9501,2023-09-01,18,259
9501,2023-10-01,14,262
9501,2023-11-01,16,322
9501,2023-12-01,13,239
9502,2022-01-01,9,211
9502,2022-02-01,1,195
9502,2022-03-01,4,293
9502,2022-04-01,16,280
9502,2022-05-01,8,202
9502,2022-06-01,13,179
9502,2022-07-01,8,370
9502,2022-08-01,16,269
9502,2022-09-01,18,255
9502,2022-10-01,11,228
9502,2022-11-01,19,319
9502,2022-12-01,17,315
9502,2023-01-01,19,282
9502,2023-02-01,17,241
9502,2023-03-01,16,152
9502,2023-04-01,17,423
9502,2023-05-01,5,277
9502,2023-06-01,21,233
9502,2023-07-01,6,189
9502,2023-08-01,18,254
9502,2023-09-01,12,243
9502,2023-10-01,16,355
9502,2023-11-01,15,329
9502,2023-12-01,12,168
9503,2023-01-01,11,246
9503,2023-02-01,12,230
9503,2023-03-01,17,265
9503,2023-04-01,16,186
9503,2023-05-01,8,252
9503,2023-06-01,14,288
9503,2023-07-01,7,231
9503,2023-08-01,10,247
9503,2023-09-01,12,302
9503,2023-10-01,21,242
9503,2023-11-01,10,218
9503,2023-12-01,8,275
9504,2023-01-01,22,407
9504,2023-02-01,23,371
9504,2023-03-01,20,368
9504,2023-04-01,12,416
9504,2023-05-01,20,426
9504,2023-06-01,15,414
9504,2023-07-01,17,379
9504,2023-08-01,21,387
9504,2023-09-01,27,528
9504,2023-10-01,25,507
9504,2023-11-01,17,412
9504,2023-12-01,23,437
9505,2022-02-01,21,441
9505,2022-03-01,23,400
9505,2022-04-01,24,309
9505,2022-05-01,16,390
9505,2022-06-01,21,494
9505,2022-07-01,11,482
9505,2022-08-01,24,582
9505,2022-09-01,30,462
9505,2022-10-01,21,352
9505,2022-11-01,24,552
9505,2022-12-01,21,520
9505,2023-01-01,27,397
9505,2023-02-01,26,458
9505,2023-03-01,25,536
9505,2023-04-01,25,297
9505,2023-05-01,26,506
9505,2023-06-01,22,420
9505,2023-07-01,24,461
9505,2023-08-01,21,568
9505,2023-09-01,27,488
9505,2023-10-01,23,465
9505,2023-11-01,23,572
9505,2023-12-01,24,501
9506,2022-09-01,8,208
9506,2022-10-01,8,291
9506,2022-11-01,10,219
9506,2022-12-01,1,46
9506,2023-01-01,1,0
9507,2023-09-01,12,354
9507,2023-10-01,7,244
9507,2023-11-01,13,189
9507,2023-12-01,0,128
9508,2022-04-01,14,260
9508,2022-05-01,12,252
9508,2022-06-01,7,185
9508,2022-07-01,14,194
9508,2022-08-01,10,277
9508,2022-09-01,13,146
9508,2022-10-01,9,316
9508,2022-11-01,12,378
9508,2022-12-01,5,198
9508,2023-01-01,13,230
9508,2023-02-01,14,342
9508,2023-03-01,17,121
9508,2023-04-01,7,255
9508,2023-05-01,10,328
9508,2023-06-01,17,173
9508,2023-07-01,12,252
9508,2023-08-01,5,278
9508,2023-09-01,14,246
9508,2023-10-01,12,305
9508,2023-11-01,8,325
9508,2023-12-01,10,307
9509,2022-05-01,20,474
9509,2022-06-01,16,341
9509,2022-07-01,22,521
9509,2022-08-01,23,481
9509,2022-09-01,17,452
9509,2022-10-01,21,413
9509,2022-11-01,23,398
9509,2022-12-01,19,470
9509,2023-01-01,14,420
9509,2023-02-01,29,572
9509,2023-03-01,20,518
9509,2023-04-01,26,426
9509,2023-05-01,27,490
9509,2023-06-01,14,455
9509,2023-07-01,17,504
9509,2023-08-01,21,511
9509,2023-09-01,23,383
9509,2023-10-01,28,440
9509,2023-11-01,18,374
9509,2023-12-01,14,495
9510,2023-11-01,15,195
9510,2023-12-01,20,143
9511,2023-01-01,18,279
9511,2023-02-01,20,446
9511,2023-03-01,23,504
9511,2023-04-01,24,456
9511,2023-05-01,23,394
9511,2023-06-01,17,369
9511,2023-07-01,21,424
9511,2023-08-01,19,410
9511,2023-09-01,17,398
9511,2023-10-01,29,519
9511,2023-11-01,27,484
9511,2023-12-01,21,478
9512,2022-11-01,19,349
9512,2022-12-01,17,484
9512,2023-01-01,23,306
9512,2023-02-01,29,431
9512,2023-03-01,17,517
9512,2023-04-01,21,522
