customer_id,signup_date,country,acquisition_channel
8202,2023-10-11,France,Organic
8203,2023-03-09,Canada,LinkedIn
8204,2022-04-10,UK,LinkedIn
8205,2023-10-20,Germany,Referral
8206,2022-01-09,UK,Google Ads
8207,2023-07-28,Canada,LinkedIn
8208,2023-11-28,Canada,Referral
8209,2022-01-29,Germany,Google Ads
8210,2022-04-24,Canada,LinkedIn
8211,2023-04-07,Canada,Google Ads
8212,2022-05-23,Germany,Google Ads
8213,2023-01-25,France,Organic
8214,2023-09-24,UK,LinkedIn
8215,2023-11-13,France,LinkedIn
8216,2022-06-06,France,Referral
8217,2022-12-01,UK,Google Ads
8218,2022-09-17,France,LinkedIn
8219,2022-03-23,Germany,LinkedIn
8220,2023-03-17,UK,Referral
8221,2022-06-21,USA,Organic
8222,2022-08-19,France,Organic
8223,2023-12-21,Canada,Referral
8224,2022-03-16,UK,Organic
8225,2022-09-27,USA,Referral
8226,2023-09-18,Canada,Referral
8227,2022-03-03,USA,Google Ads
8228,2022-11-16,France,Referral
8229,2022-04-12,Canada,Organic
8230,2023-03-05,France,LinkedIn
8231,2023-12-23,Canada,LinkedIn
8232,2022-09-12,UK,Google Ads
8233,2023-06-16,Germany,Google Ads
8234,2023-07-24,Germany,Google Ads
8235,2022-04-22,USA,Google Ads
8236,2022-11-09,Canada,Referral
8237,2023-04-06,France,Google Ads
8238,2023-12-09,UK,Referral
8239,2023-04-07,UK,Referral
8240,2022-04-02,UK,Google Ads
8241,2022-02-21,Germany,Google Ads
8242,2023-06-04,France,Organic
8243,2022-04-08,UK,Google Ads
8244,2022-08-24,UK,Google Ads
8245,2023-01-09,USA,Organic
8246,2023-08-04,Canada,Organic
8247,2023-07-11,Canada,LinkedIn
8248,2023-10-11,Canada,Google Ads
8249,2022-08-22,USA,Google Ads
8250,2022-02-01,Germany,Organic
8251,2022-10-16,USA,Organic
8252,2023-09-30,UK,Referral
8253,2023-08-02,France,Google Ads
8254,2023-06-26,UK,Google Ads
8255,2022-04-24,UK,Google Ads
8256,2022-07-23,France,LinkedIn
8257,2022-01-29,Canada,Google Ads
8258,2023-10-05,USA,Organic
8259,2023-04-19,Germany,Google Ads
8260,2023-11-28,UK,LinkedIn
8261,2022-09-10,UK,Google Ads
8262,2023-01-21,Germany,Referral
8263,2022-03-03,USA,Google Ads
8264,2023-05-30,UK,LinkedIn
8265,2023-03-06,Germany,Referral
8266,2023-08-03,UK,Google Ads
8267,2023-06-21,Canada,Organic
8268,2023-11-22,Canada,Referral
8269,2022-05-21,UK,Organic
8270,2022-10-27,UK,Organic
8271,2023-11-06,Canada,Organic
8272,2022-11-07,UK,Google Ads
8273,2023-04-16,USA,Google Ads
8274,2023-01-28,USA,Organic
8275,2023-10-04,France,Referral
8276,2023-03-21,USA,Google Ads
8277,2022-06-21,UK,LinkedIn
8278,2023-07-30,UK,Google Ads
8279,2022-01-31,Germany,LinkedIn
8280,2022-02-16,USA,Organic
8281,2022-05-10,Canada,LinkedIn
8282,2022-12-18,Canada,Google Ads
8283,2023-09-14,France,Referral
8284,2023-08-04,Germany,Referral
8285,2022-02-27,Canada,Referral
8286,2022-04-16,France,Google Ads
8287,2022-11-26,USA,Referral
8288,2023-11-14,Germany,Referral
8289,2023-01-18,Germany,Referral
8290,2022-06-11,UK,Organic
8291,2022-10-13,USA,Referral
8292,2022-03-12,Germany,Google Ads
8293,2023-03-30,France,LinkedIn
8294,2023-07-21,Canada,LinkedIn
8295,2023-02-01,USA,Google Ads
8296,2023-05-30,USA,LinkedIn
8297,2022-01-26,Germany,Google Ads
8298,2022-11-09,Germany,Google Ads
8299,2022-05-06,Germany,Organic
8300,2023-02-12,France,Organic
8301,2023-07-19,UK,Referral
8302,2022-07-17,Germany,LinkedIn
8303,2022-07-07,UK,Organic
8304,2023-11-29,UK,Organic
8305,2023-12-17,USA,Referral
8306,2023-04-29,Canada,Referral
8307,2023-03-26,Canada,Referral
8308,2023-06-07,France,Google Ads
8309,2022-12-20,France,Referral
8310,2023-10-20,Canada,LinkedIn
8311,2023-08-20,Canada,Organic
8312,2022-04-10,USA,Organic
8313,2023-09-08,USA,Google Ads
8314,2023-07-12,Canada,Referral
8315,2023-07-10,Germany,Google Ads
8316,2022-10-05,Germany,Google Ads
8317,2023-11-24,USA,Organic
8318,2023-11-30,UK,Referral
8319,2023-09-18,Canada,LinkedIn
8320,2023-05-06,France,Google Ads
8321,2022-09-12,Germany,Referral
8322,2023-01-16,UK,LinkedIn
8323,2023-06-26,Germany,Google Ads
8324,2022-09-21,UK,Google Ads
8325,2023-09-02,Canada,Google Ads
8326,2022-11-25,Canada,LinkedIn
8327,2022-04-25,Canada,Organic
8328,2022-10-03,USA,Organic
8329,2023-05-03,UK,Organic
8330,2022-10-08,France,Organic
8331,2022-10-02,France,Organic
8332,2023-12-20,Canada,Referral
8333,2022-11-24,France,Referral
8334,2022-07-30,Germany,Referral
8335,2023-12-28,UK,Organic
8336,2023-07-06,UK,Google Ads
8337,2022-01-26,UK,Google Ads
8338,2022-01-27,Germany,Organic
8339,2023-12-03,USA,Google Ads
8340,2022-03-24,Germany,Organic
8341,2023-11-13,UK,LinkedIn
8342,2023-02-17,UK,Google Ads
8343,2022-06-16,UK,LinkedIn
8344,2023-12-01,France,Organic
8345,2022-06-18,USA,Google Ads
8346,2022-08-17,Germany,LinkedIn
8347,2023-09-01,UK,Organic
8348,2023-01-02,Canada,Google Ads
8349,2023-06-12,USA,Google Ads
8350,2023-10-09,Canada,Google Ads
8351,2023-06-22,USA,Google Ads
8352,2023-06-08,UK,Google Ads
8353,2022-03-13,USA,LinkedIn
8354,2023-10-07,USA,Google Ads
8355,2022-04-16,UK,Organic
8356,2023-11-20,Canada,Google Ads
8357,2022-10-09,Canada,Referral
8358,2022-05-13,France,LinkedIn
8359,2023-06-18,Canada,Organic
8360,2022-09-26,Canada,Referral
8361,2023-02-16,USA,Google Ads
8362,2023-11-04,France,Organic
8363,2023-09-11,UK,Google Ads
8364,2022-01-18,UK,Google Ads
8365,2022-04-27,Germany,Referral
8366,2022-05-24,France,LinkedIn
8367,2023-12-18,USA,Google Ads
8368,2023-07-05,Germany,Referral
8369,2023-10-28,Germany,Referral
8370,2023-11-19,UK,Organic
8371,2023-02-26,Canada,Google Ads
8372,2023-01-04,USA,Google Ads
8373,2023-10-08,France,Referral
8374,2023-07-12,Germany,Google Ads
8375,2022-02-19,USA,LinkedIn
8376,2023-11-09,UK,LinkedIn
8377,2022-04-16,Germany,LinkedIn
8378,2022-08-04,Germany,Organic
8379,2023-10-20,UK,Organic
8380,2023-03-01,UK,Referral
8381,2022-03-13,UK,Organic
8382,2023-03-22,USA,Google Ads
8383,2022-07-05,USA,LinkedIn
8384,2022-03-11,USA,Referral
8385,2022-05-30,Canada,Organic
8386,2022-09-03,Germany,Referral
8387,2023-06-22,USA,LinkedIn
8388,2023-10-14,Canada,Organic
8389,2022-04-09,Germany,LinkedIn
8390,2022-10-05,USA,LinkedIn
8391,2023-07-17,UK,Google Ads
8392,2023-10-25,France,Google Ads
8393,2023-03-31,USA,Organic
8394,2022-04-14,France,LinkedIn
8395,2023-08-24,USA,Referral
8396,2023-10-15,UK,Google Ads
8397,2023-12-26,France,Google Ads
8398,2022-08-21,Canada,Google Ads
8399,2023-01-29,UK,Referral
8400,2023-05-16,France,Google Ads
8401,2023-11-26,France,Google Ads
8402,2022-09-08,UK,Referral
8403,2023-06-05,UK,Referral
8404,2022-03-20,UK,Google Ads
8405,2022-02-21,Germany,Referral
8406,2022-08-14,Canada,Organic
8407,2022-02-20,USA,Referral
8408,2022-07-05,France,Organic
8409,2022-02-03,USA,Organic
8410,2022-05-11,UK,Google Ads
8411,2023-09-24,Canada,Google Ads
8412,2023-03-19,Canada,Referral
8413,2023-03-08,Germany,Referral
8414,2023-12-05,UK,Referral
8415,2023-05-12,France,Google Ads
8416,2023-02-07,Germany,LinkedIn
8417,2022-11-19,UK,Google Ads
8418,2022-07-29,Germany,Organic
8419,2023-09-07,USA,Google Ads
8420,2022-11-25,UK,Organic
8421,2023-01-07,France,Google Ads
8422,2023-04-05,France,Google Ads
8423,2022-05-13,UK,Google Ads
8424,2023-10-13,Germany,Organic
8425,2022-05-01,Canada,Google Ads
8426,2023-08-29,UK,LinkedIn
8427,2023-03-28,France,Organic
8428,2022-05-09,USA,LinkedIn
8429,2022-04-01,France,Google Ads
8430,2023-08-27,Canada,Organic
8431,2023-07-29,France,Organic
8432,2022-01-29,Canada,Referral
8433,2023-12-23,UK,Referral
8434,2023-06-08,France,Organic
8435,2022-11-29,Germany,Organic
8436,2022-10-24,Germany,Referral
8437,2022-05-10,France,Organic
8438,2022-10-20,France,Google Ads
8439,2022-06-22,USA,Google Ads
8440,2023-12-21,France,Google Ads
8441,2022-01-24,USA,Google Ads
8442,2022-04-09,USA,LinkedIn
8443,2023-02-10,USA,Referral
8444,2022-12-22,USA,Google Ads
8445,2022-05-19,UK,Referral
8446,2023-05-18,Germany,Google Ads
8447,2022-06-23,USA,Organic
8448,2022-01-29,Germany,Organic
8449,2023-05-11,USA,Google Ads
8450,2023-10-17,Germany,Organic
8451,2022-12-17,France,Google Ads
8452,2023-07-08,France,LinkedIn
8453,2022-10-26,Germany,Organic
8454,2023-12-21,USA,Google Ads
8455,2022-07-11,UK,LinkedIn
8456,2023-11-03,Germany,Google Ads
8457,2022-03-05,Canada,Google Ads
8458,2023-10-26,UK,Referral
8459,2022-08-03,Canada,Organic
8460,2022-06-15,Germany,Referral
8461,2023-06-27,USA,Organic
8462,2022-08-20,Canada,Organic
8463,2023-06-25,Germany,Google Ads
8464,2022-07-14,UK,Referral
8465,2023-05-21,USA,LinkedIn
8466,2022-11-30,Canada,Referral
8467,2022-10-31,Germany,Google Ads
8468,2023-03-13,USA,Organic
8469,2022-11-19,USA,LinkedIn
8470,2023-05-17,France,Referral
8471,2023-01-28,USA,LinkedIn
8472,2023-08-22,Germany,Google Ads
8473,2022-05-29,UK,Referral
8474,2023-02-09,France,Organic
8475,2022-10-10,Germany,Organic
8476,2022-12-28,Germany,Google Ads
8477,2023-01-14,Germany,Referral
8478,2022-07-17,Canada,LinkedIn
8479,2023-07-10,Canada,Google Ads
8480,2022-12-22,UK,Google Ads
8481,2023-06-24,Germany,Referral
8482,2023-03-05,Canada,LinkedIn
8483,2022-01-17,Canada,Google Ads
8484,2023-10-01,Canada,Google Ads
8485,2023-01-14,UK,Google Ads
8486,2023-11-11,UK,Google Ads
8487,2023-05-21,Germany,Referral
8488,2022-03-17,France,Google Ads
8489,2022-08-19,Germany,Google Ads
8490,2023-12-17,Canada,Organic
8491,2022-09-05,Canada,Google Ads
8492,2022-10-29,USA,Referral
8493,2023-12-27,Germany,Organic
8494,2022-08-03,Canada,LinkedIn
8495,2022-06-07,Canada,LinkedIn
8496,2022-03-10,France,Referral
8497,2023-01-28,USA,Google Ads
8498,2022-03-26,Germany,LinkedIn
8499,2022-09-24,UK,LinkedIn
8500,2022-03-10,Germany,Google Ads
8501,2023-09-03,Germany,Referral
8502,2022-12-13,France,Organic
8503,2023-12-29,Germany,Google Ads
8504,2023-11-04,France,Referral
8505,2023-02-27,France,Referral
8506,2023-08-29,Canada,Organic
8507,2022-06-23,UK,Organic
8508,2023-11-08,France,LinkedIn
8509,2022-04-25,USA,Google Ads
8510,2022-08-08,USA,Google Ads
8511,2022-01-31,UK,Google Ads
8512,2023-06-07,France,LinkedIn
8513,2022-12-09,UK,LinkedIn
8514,2023-01-12,Canada,Organic
8515,2022-05-10,USA,Referral
8516,2023-09-09,Germany,LinkedIn
8517,2023-06-23,USA,Referral
8518,2022-01-02,France,Google Ads
8519,2022-04-11,UK,Referral
8520,2023-06-17,USA,Referral
8521,2022-02-27,Germany,Organic
8522,2023-01-24,Germany,Google Ads
8523,2023-11-23,UK,Organic
8524,2022-12-07,UK,Referral
8525,2022-01-20,USA,Google Ads
8526,2022-09-12,France,Google Ads
8527,2022-11-13,Canada,Google Ads
8528,2022-02-07,Germany,Referral
8529,2023-10-22,UK,Google Ads
8530,2023-06-21,Canada,Referral
8531,2023-01-21,Canada,Organic
8532,2023-09-25,Canada,LinkedIn
8533,2022-01-26,France,LinkedIn
8534,2023-03-30,UK,Google Ads
8535,2023-11-12,Germany,Referral
8536,2022-11-19,UK,Google Ads
8537,2023-05-28,USA,Organic
8538,2022-01-13,Germany,Google Ads
8539,2023-07-14,UK,Referral
8540,2023-01-06,Germany,Referral
8541,2022-10-18,USA,Referral
8542,2022-11-28,Germany,Organic
8543,2023-08-29,Canada,Google Ads
8544,2022-09-18,France,Google Ads
8545,2022-07-24,USA,LinkedIn
8546,2023-11-28,Germany,Referral
8547,2023-11-18,USA,Referral
8548,2023-01-22,Canada,Google Ads
8549,2023-04-13,France,LinkedIn
8550,2023-02-19,USA,Organic
8551,2022-03-10,Canada,LinkedIn
8552,2023-04-17,Canada,Organic
8553,2022-04-14,Canada,Referral
8554,2022-06-10,Germany,Google Ads
8555,2022-07-19,UK,Google Ads
8556,2022-08-04,USA,LinkedIn
8557,2022-07-31,UK,Referral
8558,2023-05-23,Canada,LinkedIn
8559,2022-01-16,UK,LinkedIn
8560,2023-05-13,Canada,Organic
8561,2022-11-28,Canada,Referral
8562,2023-12-18,France,Referral
8563,2023-07-05,France,Google Ads
8564,2023-08-24,UK,Referral
8565,2022-09-13,USA,Organic
8566,2023-12-29,UK,Google Ads
8567,2022-06-21,USA,Organic
8568,2023-10-11,UK,Organic
8569,2023-05-13,Germany,Referral
8570,2023-04-16,Germany,Google Ads
8571,2023-01-19,USA,Google Ads
8572,2023-11-21,France,Google Ads
8573,2023-08-12,USA,Google Ads
8574,2023-12-01,UK,Referral
8575,2023-05-22,Canada,Google Ads
8576,2023-06-11,Germany,LinkedIn
8577,2022-11-21,Canada,Google Ads
8578,2022-08-02,Germany,Google Ads
8579,2022-07-27,UK,Referral
8580,2022-06-18,Germany,Organic
8581,2022-11-26,USA,LinkedIn
8582,2022-10-07,Canada,Referral
8583,2022-11-01,Canada,LinkedIn
8584,2022-05-26,UK,LinkedIn
8585,2023-05-31,Canada,Organic
8586,2022-03-31,UK,Google Ads
8587,2023-03-29,France,Organic
8588,2022-03-01,USA,Google Ads
8589,2022-11-07,Germany,Organic
8590,2023-06-12,Germany,Google Ads
8591,2022-08-15,Germany,Organic
8592,2023-04-19,France,Organic
8593,2023-06-25,USA,Google Ads
8594,2023-10-25,Canada,Organic
8595,2022-03-20,Canada,Google Ads
8596,2023-03-09,USA,Google Ads
8597,2022-06-02,USA,Referral
8598,2023-02-05,Germany,Organic
8599,2022-10-06,Canada,Referral
8600,2022-02-26,USA,Referral
8601,2022-07-05,Canada,LinkedIn
8602,2023-02-02,USA,Organic
8603,2023-08-28,UK,LinkedIn
8604,2022-06-07,Germany,Google Ads
8605,2023-11-24,USA,Google Ads
8606,2022-12-25,France,Google Ads
8607,2023-03-16,USA,LinkedIn
8608,2023-08-12,UK,Google Ads
8609,2023-04-11,France,Google Ads
8610,2023-10-25,France,Organic
8611,2023-03-22,USA,Google Ads
8612,2023-05-03,UK,Referral
8613,2023-06-14,France,Google Ads
8614,2022-03-14,Germany,Google Ads
8615,2023-12-02,Germany,Google Ads
8616,2022-01-17,Canada,Referral
8617,2023-06-15,Canada,Organic
8618,2024-01-01,UK,Google Ads
8619,2022-11-22,France,Google Ads
8620,2023-09-24,Germany,LinkedIn
8621,2023-09-05,Germany,LinkedIn
8622,2023-06-30,UK,LinkedIn
8623,2023-08-19,France,Organic
8624,2023-12-09,UK,LinkedIn
8625,2022-07-21,USA,Referral
8626,2022-12-10,Germany,Organic
8627,2023-06-07,UK,Referral
8628,2023-02-04,UK,Google Ads
8629,2022-08-06,USA,Google Ads
8630,2023-03-21,Canada,Google Ads
8631,2022-08-10,Germany,Google Ads
8632,2023-01-18,UK,Google Ads
8633,2023-08-15,Germany,Google Ads
8634,2022-01-07,Canada,Organic
8635,2022-09-29,UK,Organic
8636,2022-01-16,USA,Referral
8637,2023-02-28,Germany,Organic
8638,2023-06-08,USA,Google Ads
8639,2022-01-21,Canada,Organic
8640,2023-11-21,Canada,Referral
8641,2022-08-16,Germany,Google Ads
8642,2022-10-15,Canada,Google Ads
8643,2022-05-14,France,Google Ads
8644,2022-10-10,Germany,Google Ads
8645,2023-02-08,France,Google Ads
8646,2023-10-27,Canada,Google Ads
8647,2022-03-07,Germany,Google Ads
8648,2023-10-11,France,Google Ads
8649,2023-08-27,Canada,Organic
8650,2023-03-13,UK,Google Ads
8651,2022-09-16,UK,Google Ads
8652,2022-04-13,USA,LinkedIn
8653,2023-07-21,UK,Organic
8654,2022-04-11,France,Google Ads
8655,2022-07-17,UK,Organic
8656,2022-08-14,Germany,Google Ads
8657,2023-04-08,Germany,Google Ads
8658,2022-08-25,Germany,Google Ads
8659,2022-01-26,UK,LinkedIn
8660,2022-05-01,UK,Google Ads
8661,2023-05-21,USA,LinkedIn
8662,2022-07-01,Canada,Google Ads
8663,2023-12-12,USA,LinkedIn
8664,2023-09-26,France,Google Ads
8665,2023-06-27,Germany,Referral
8666,2022-11-11,UK,Referral
8667,2023-09-10,Canada,LinkedIn
8668,2022-09-30,Canada,Google Ads
8669,2022-08-20,UK,Organic
8670,2023-02-24,USA,LinkedIn
8671,2023-03-18,Canada,Google Ads
8672,2023-05-11,USA,Organic
8673,2022-01-24,UK,LinkedIn
8674,2022-04-19,USA,Referral
8675,2023-12-04,Germany,Google Ads
8676,2023-05-17,UK,Referral
8677,2022-01-25,UK,Google Ads
8678,2022-07-06,Canada,Referral
8679,2022-10-15,Canada,Referral
8680,2023-09-20,Canada,LinkedIn
8681,2022-12-04,Germany,Google Ads
8682,2022-02-06,Germany,Organic
8683,2022-05-17,France,Google Ads
8684,2023-05-23,UK,Referral
8685,2022-08-15,Canada,LinkedIn
8686,2022-11-16,UK,LinkedIn
8687,2022-07-01,USA,Google Ads
8688,2022-03-27,Germany,Google Ads
8689,2023-04-12,France,Google Ads
8690,2022-02-22,USA,Referral
8691,2022-08-23,UK,Google Ads
8692,2023-03-09,Germany,LinkedIn
8693,2023-05-11,Canada,Referral
8694,2022-04-10,USA,Google Ads
8695,2023-08-22,Germany,Google Ads
8696,2023-02-07,UK,Google Ads
8697,2023-01-31,UK,Google Ads
8698,2023-06-11,USA,Referral
8699,2023-02-19,USA,Referral
8700,2023-09-05,USA,LinkedIn
8701,2023-11-08,France,Google Ads
8702,2023-04-08,Canada,Organic
8703,2023-06-25,Germany,Google Ads
8704,2023-09-18,UK,Google Ads
8705,2023-09-11,UK,LinkedIn
8706,2022-12-30,Canada,Organic
8707,2022-05-10,USA,Google Ads
8708,2022-03-25,USA,LinkedIn
8709,2022-09-28,UK,Organic
8710,2022-09-01,Canada,LinkedIn
8711,2023-01-23,UK,Google Ads
8712,2022-08-02,USA,Organic
8713,2022-06-15,Germany,LinkedIn
8714,2022-02-28,USA,LinkedIn
8715,2023-08-25,Germany,LinkedIn
8716,2023-05-19,France,Organic
8717,2023-12-07,Canada,Referral
8718,2022-05-03,France,Google Ads
8719,2023-10-10,USA,Referral
8720,2023-02-17,Canada,Google Ads
8721,2022-05-19,USA,Google Ads
8722,2022-08-17,Canada,Referral
8723,2022-10-01,Canada,Google Ads
8724,2023-03-15,USA,LinkedIn
8725,2023-07-16,USA,Organic
8726,2022-04-28,Canada,Referral
8727,2023-12-15,Canada,Organic
8728,2023-04-28,USA,Google Ads
8729,2023-01-30,USA,Organic
8730,2023-12-04,UK,Organic
8731,2023-04-05,UK,Google Ads
8732,2023-11-24,UK,Google Ads
8733,2022-03-19,France,Google Ads
8734,2023-02-16,Canada,Organic
8735,2022-03-16,Germany,Organic
8736,2022-10-22,France,Google Ads
8737,2022-01-21,Canada,Referral
8738,2022-06-20,Germany,Google Ads
8739,2022-01-15,UK,Referral
8740,2022-07-30,Germany,Organic
8741,2023-07-14,USA,Google Ads
8742,2022-03-27,USA,Organic
8743,2022-05-29,Canada,Organic
8744,2023-12-01,France,Organic
8745,2023-01-07,UK,Google Ads
8746,2023-04-25,Canada,Google Ads
8747,2022-05-31,UK,Google Ads
8748,2022-05-21,USA,LinkedIn
8749,2022-03-10,France,LinkedIn
8750,2022-09-17,France,Google Ads
8751,2023-06-05,USA,LinkedIn
8752,2023-09-25,Germany,Google Ads
8753,2023-01-06,France,Google Ads
8754,2023-02-23,Germany,Referral
8755,2022-04-11,UK,Google Ads
8756,2023-10-23,France,Google Ads
8757,2023-10-20,USA,Google Ads
8758,2022-08-31,Germany,Organic
8759,2023-05-27,UK,LinkedIn
8760,2023-07-09,UK,Referral
8761,2022-04-05,France,LinkedIn
8762,2022-08-14,France,Referral
8763,2023-06-02,Canada,Google Ads
8764,2022-08-02,Canada,LinkedIn
8765,2023-12-19,France,LinkedIn
8766,2022-03-08,Canada,LinkedIn
8767,2023-01-31,USA,LinkedIn
8768,2023-09-04,USA,LinkedIn
8769,2022-01-12,Canada,Google Ads
8770,2022-08-25,France,Organic
8771,2023-02-03,USA,Google Ads
8772,2023-02-11,UK,Organic
8773,2023-04-25,France,Google Ads
8774,2023-10-09,Germany,Google Ads
8775,2022-08-10,Germany,LinkedIn
8776,2022-06-05,France,Google Ads
8777,2023-10-16,Canada,Organic
8778,2023-03-04,USA,Referral
8779,2022-06-07,USA,LinkedIn
8780,2023-02-20,France,Google Ads
8781,2022-11-22,UK,Google Ads
8782,2023-01-06,Canada,Google Ads
8783,2022-12-10,UK,LinkedIn
8784,2022-09-19,France,LinkedIn
8785,2022-10-10,France,Referral
8786,2022-08-17,UK,Organic
8787,2022-10-07,Germany,LinkedIn
8788,2022-10-17,France,Organic
8789,2023-11-11,Canada,Google Ads
8790,2022-02-16,UK,Google Ads
8791,2023-12-16,Germany,Google Ads
8792,2022-08-02,UK,Google Ads
8793,2022-01-24,Germany,Referral
8794,2022-11-17,Germany,Referral
8795,2022-10-01,Canada,Referral
8796,2023-07-10,France,LinkedIn
8797,2022-11-09,Germany,Organic
8798,2022-12-29,France,Organic
8799,2023-10-30,Canada,Google Ads
8800,2023-01-15,France,Google Ads
8801,2023-12-12,USA,Google Ads
8802,2023-11-05,Germany,Google Ads
8803,2023-04-15,Canada,Referral
8804,2023-11-06,UK,Referral
8805,2022-04-26,Canada,Google Ads
8806,2023-08-28,Germany,LinkedIn
8807,2022-02-11,Canada,LinkedIn
8808,2023-01-14,UK,Google Ads
8809,2023-12-23,USA,Google Ads
8810,2022-07-25,Germany,Organic
8811,2023-04-11,Germany,Referral
8812,2022-10-07,Canada,Google Ads
8813,2023-10-10,France,Google Ads
8814,2023-09-10,France,Google Ads
8815,2022-04-28,UK,Google Ads
8816,2022-08-25,USA,Organic
8817,2022-11-05,USA,Google Ads
8818,2023-04-01,Canada,Google Ads
8819,2023-04-20,Canada,Google Ads
8820,2022-04-10,France,LinkedIn
8821,2022-09-18,USA,Google Ads
8822,2022-11-01,USA,Google Ads
8823,2022-12-20,USA,Referral
8824,2022-10-13,UK,Referral
8825,2022-11-24,UK,Google Ads
8826,2022-04-13,Canada,Google Ads
8827,2022-03-04,France,LinkedIn
8828,2023-11-18,Germany,Organic
8829,2022-10-09,France,Google Ads
8830,2023-03-17,UK,Google Ads
8831,2022-10-20,UK,Google Ads
8832,2022-01-07,Canada,LinkedIn
8833,2023-10-01,Germany,Referral
8834,2022-04-02,USA,LinkedIn
8835,2022-07-09,Germany,LinkedIn
8836,2023-04-21,Germany,Organic
8837,2023-05-26,Germany,Organic
8838,2023-04-07,Canada,LinkedIn
8839,2022-02-22,UK,Referral
8840,2023-05-01,USA,Google Ads
8841,2023-10-06,Germany,Referral
8842,2023-05-05,USA,Referral
8843,2022-12-30,Germany,LinkedIn
8844,2022-04-22,UK,Google Ads
8845,2023-02-13,USA,LinkedIn
8846,2022-01-07,France,Referral
8847,2023-10-30,UK,LinkedIn
8848,2022-07-16,USA,Google Ads
8849,2023-01-02,Germany,Referral
8850,2022-09-07,Germany,Google Ads
8851,2023-08-18,UK,Organic
8852,2022-08-28,UK,Referral
8853,2023-01-15,Germany,Google Ads
8854,2023-04-16,USA,Google Ads
8855,2023-12-02,France,LinkedIn
8856,2023-03-31,Canada,Google Ads
8857,2023-01-01,UK,Organic
8858,2022-10-17,Germany,Referral
8859,2023-02-07,USA,Google Ads
8860,2022-02-27,UK,LinkedIn
8861,2023-06-05,USA,Google Ads
8862,2022-10-31,UK,Organic
8863,2022-04-25,Germany,Google Ads
8864,2022-07-29,USA,Organic
8865,2022-02-10,Germany,LinkedIn
8866,2022-06-22,USA,Organic
8867,2022-08-22,UK,Google Ads
8868,2023-08-13,Canada,Google Ads
8869,2023-09-12,Canada,LinkedIn
8870,2023-02-07,France,LinkedIn
8871,2022-02-08,France,Google Ads
8872,2022-04-29,Germany,Google Ads
8873,2022-12-01,USA,Google Ads
8874,2022-12-02,France,LinkedIn
8875,2023-06-23,UK,Google Ads
8876,2023-09-08,Canada,Google Ads
8877,2022-03-15,USA,Google Ads
8878,2022-07-10,Canada,Referral
8879,2022-11-20,USA,Google Ads
8880,2022-05-27,France,Organic
8881,2022-10-11,France,Google Ads
8882,2022-08-01,Germany,Organic
8883,2023-09-27,USA,Referral
8884,2023-12-19,UK,Google Ads
8885,2023-01-29,France,Google Ads
8886,2022-12-05,Germany,LinkedIn
8887,2022-01-22,France,LinkedIn
8888,2022-04-15,Canada,Referral
8889,2023-04-11,France,Google Ads
8890,2023-04-04,USA,Organic
8891,2023-03-08,Germany,Organic
8892,2023-12-17,USA,Referral
8893,2023-09-11,UK,LinkedIn
8894,2022-08-09,UK,Referral
8895,2023-01-14,France,Google Ads
8896,2022-08-10,Germany,Google Ads
8897,2022-09-15,Germany,Referral
8898,2023-12-14,Germany,Organic
8899,2023-01-02,Germany,Google Ads
8900,2022-12-15,France,Referral
8901,2022-08-13,USA,Organic
8902,2023-12-15,France,Google Ads
8903,2022-08-24,USA,Google Ads
8904,2022-07-02,Canada,LinkedIn
8905,2023-12-13,Canada,Google Ads
8906,2023-03-20,USA,Google Ads
8907,2023-09-15,France,Google Ads
8908,2022-01-06,UK,Google Ads
8909,2022-08-24,France,Organic
8910,2022-05-07,UK,LinkedIn
8911,2022-04-14,France,Referral
8912,2023-04-25,Germany,Referral
8913,2022-06-04,Germany,Organic
8914,2022-09-14,Canada,Google Ads
8915,2022-08-23,Canada,Google Ads
8916,2023-05-15,USA,Organic
8917,2022-10-16,UK,Organic
8918,2023-05-25,Germany,Google Ads
8919,2023-07-06,France,Google Ads
8920,2023-12-10,USA,Referral
8921,2023-07-23,France,Google Ads
8922,2022-10-25,Germany,LinkedIn
8923,2023-09-02,Germany,Google Ads
8924,2022-05-17,Germany,Google Ads
8925,2023-01-11,Germany,Referral
8926,2022-03-28,France,Organic
8927,2023-02-23,USA,Referral
8928,2022-07-18,Germany,Google Ads
8929,2023-04-08,Canada,Organic
8930,2023-03-13,USA,Referral
8931,2022-11-06,Canada,Google Ads
8932,2023-08-19,France,Google Ads
8933,2022-10-08,Germany,Google Ads
8934,2022-11-19,USA,Referral
8935,2023-12-03,Germany,Referral
8936,2022-06-01,Germany,Google Ads
8937,2022-10-29,USA,Google Ads
8938,2022-10-05,Germany,Google Ads
8939,2023-10-13,Germany,Referral
8940,2023-11-19,UK,Google Ads
8941,2022-01-08,UK,Google Ads
8942,2022-08-23,USA,Organic
8943,2023-11-06,USA,Referral
8944,2023-07-15,Germany,Google Ads
8945,2022-10-29,Canada,LinkedIn
8946,2022-02-07,USA,Google Ads
8947,2022-05-16,Germany,LinkedIn
8948,2023-02-25,Canada,LinkedIn
8949,2022-08-07,UK,LinkedIn
8950,2022-12-14,USA,LinkedIn
8951,2023-06-30,Germany,Google Ads
8952,2022-03-20,UK,LinkedIn
