customer_id,ticket_date,issue_type,resolved
7330,2023-11-02,Performance,True
7333,2023-02-01,Cancellation,True
7334,2023-04-09,Billing,True
7336,2023-01-24,Login,False
7337,2023-02-21,Feature Request,False
7338,2023-10-22,Billing,True
7339,2023-06-10,Login,False
7339,2023-12-08,Feature Request,True
7340,2023-08-18,Performance,True
7341,2023-11-15,Billing,False
7343,2023-03-25,Login,True
7344,2022-06-04,Cancellation,True
7344,2022-11-13,Feature Request,True
7350,2023-01-15,Performance,True
7350,2023-05-06,Login,True
7351,2023-01-19,Cancellation,True
7354,2023-12-20,Login,True
7355,2022-10-06,Login,True
7357,2023-03-26,Feature Request,True
7357,2023-04-12,Login,True
7357,2023-11-17,Feature Request,False
7361,2023-01-16,Feature Request,True
7362,2022-08-26,Other,True
7367,2023-07-08,Performance,True
7368,2023-10-09,Feature Request,False
7371,2023-04-11,Performance,False
7371,2023-07-09,Billing,False
7376,2023-06-07,Billing,False
7378,2022-12-27,Billing,True
7378,2023-03-10,Billing,False
7378,2023-10-10,Other,True
7379,2022-08-12,Login,True
7380,2023-10-04,Login,True
7382,2022-07-16,Billing,True
7382,2022-10-26,Billing,True
7382,2023-05-25,Billing,True
7383,2023-06-10,Login,False
7387,2023-11-07,Cancellation,True
7388,2022-12-08,Login,True
7388,2023-01-27,Performance,False
7390,2023-04-05,Login,True
7390,2023-12-23,Cancellation,True
7391,2023-02-01,Billing,True
7393,2023-12-22,Billing,True
7394,2023-09-24,Billing,True
7395,2023-05-10,Feature Request,True
7396,2022-08-24,Login,False
7396,2023-09-21,Login,True
7397,2022-07-12,Login,True
7401,2023-12-03,Performance,False
7402,2023-02-13,Feature Request,True
7404,2022-06-06,Feature Request,True
7406,2023-03-24,Billing,True
7406,2023-04-12,Feature Request,True
7406,2023-07-08,Performance,True
7407,2023-04-13,Performance,True
7409,2023-05-12,Performance,True
7410,2023-01-22,Feature Request,True
7413,2023-05-16,Login,True
7414,2022-09-24,Performance,True
7414,2022-10-02,Cancellation,True
7415,2023-01-16,Billing,True
7415,2023-03-07,Cancellation,False
7415,2023-06-10,Billing,True
7417,2022-07-01,Login,True
7417,2023-04-22,Billing,True
7417,2023-12-11,Performance,True
7418,2023-02-04,Cancellation,False
7419,2022-08-04,Other,True
7420,2023-11-16,Billing,True
7424,2022-09-04,Performance,True
7424,2023-02-19,Feature Request,True
7426,2022-06-25,Other,False
7426,2023-09-22,Other,True
7428,2022-11-16,Billing,True
7432,2023-10-18,Performance,True
7432,2023-11-09,Feature Request,True
7434,2022-08-19,Billing,True
7434,2023-01-15,Other,True
7434,2023-02-17,Performance,True
7434,2023-03-25,Login,True
7434,2023-05-21,Cancellation,True
7434,2023-08-13,Performance,True
7436,2023-04-19,Login,True
7436,2023-11-19,Cancellation,True
7438,2023-10-02,Performance,True
7439,2023-05-22,Performance,True
7445,2023-10-25,Billing,True
7445,2023-11-06,Billing,False
7445,2023-12-27,Performance,True
7446,2023-05-10,Performance,True
7446,2023-12-21,Performance,True
7449,2023-08-04,Cancellation,True
7450,2023-04-09,Feature Request,False
7451,2023-06-19,Billing,True
7453,2022-07-15,Cancellation,True
7453,2023-10-09,Login,True
7454,2023-06-08,Performance,False
7454,2023-08-14,Login,True
7456,2023-01-13,Performance,True
7457,2022-04-08,Cancellation,True
7458,2023-03-07,Other,True
7461,2023-10-10,Other,True
7463,2022-09-08,Login,True
7463,2023-06-21,Login,True
7464,2022-02-22,Feature Request,True
7465,2022-11-20,Performance,True
7465,2023-12-04,Other,True
7467,2023-05-12,Other,True
7467,2023-10-19,Login,True
7469,2023-12-17,Feature Request,True
7470,2022-10-21,Cancellation,True
7471,2023-06-14,Billing,True
7471,2023-11-13,Cancellation,False
7472,2023-12-27,Cancellation,True
7474,2022-01-22,Billing,True
7474,2023-02-05,Performance,True
7475,2023-05-26,Billing,True
7475,2023-06-26,Feature Request,True
7478,2023-07-21,Performance,True
7480,2023-09-23,Performance,True
7481,2023-09-15,Feature Request,True
7482,2023-09-06,Other,True
7484,2023-10-18,Cancellation,True
7488,2022-08-17,Feature Request,True
7488,2022-09-27,Billing,True
7488,2023-07-13,Performance,True
7489,2023-09-21,Other,True
7496,2023-05-13,Performance,False
7496,2023-11-15,Cancellation,True
7497,2023-04-03,Feature Request,False
7497,2023-05-07,Feature Request,True
7500,2023-09-03,Performance,True
7501,2022-06-09,Billing,True
7501,2022-09-13,Login,False
7504,2022-11-19,Billing,True
7505,2023-05-10,Feature Request,True
7506,2022-09-26,Performance,True
7511,2023-03-17,Cancellation,True
7511,2023-04-25,Login,True
7515,2023-10-10,Billing,True
7516,2023-03-18,Login,True
7516,2023-09-01,Performance,True
7521,2023-12-16,Billing,False
7529,2023-09-02,Feature Request,True
7530,2023-09-18,Billing,True
7531,2022-12-06,Performance,True
7532,2023-08-25,Cancellation,True
7534,2022-05-08,Performance,False
7535,2022-03-14,Cancellation,True
7535,2022-04-26,Feature Request,True
7540,2022-07-27,Performance,True
7540,2023-01-16,Cancellation,True
7541,2022-06-06,Feature Request,True
7541,2022-09-03,Feature Request,True
7541,2023-02-04,Billing,True
7541,2023-04-10,Cancellation,True
7541,2023-05-03,Performance,True
7541,2023-06-05,Login,True
7544,2023-08-20,Performance,True
7546,2022-09-06,Feature Request,True
7547,2023-11-18,Billing,True
7548,2022-11-02,Login,True
7550,2022-12-13,Feature Request,True
7550,2023-10-10,Performance,True
7551,2023-04-06,Performance,True
7551,2023-12-18,Login,False
7552,2023-08-04,Billing,False
7552,2023-09-27,Performance,True
7553,2023-10-06,Performance,True
7554,2022-11-12,Billing,True
7556,2023-07-06,Performance,False
7557,2023-08-23,Performance,True
7558,2022-06-21,Login,True
7559,2023-11-15,Login,True
7560,2022-11-19,Feature Request,True
7560,2023-07-14,Login,True
7564,2022-06-20,Feature Request,True
7565,2023-05-03,Performance,True
7566,2023-01-27,Login,True
7570,2023-10-06,Performance,True
7574,2023-04-18,Login,True
7576,2023-11-22,Billing,True
7578,2023-04-15,Performance,True
7578,2023-06-05,Login,False
7580,2023-12-26,Billing,True
7581,2022-08-23,Cancellation,True
7582,2023-10-18,Feature Request,True
7582,2023-12-18,Login,False
7584,2023-02-10,Billing,True
7584,2023-10-17,Feature Request,True
7587,2023-08-22,Login,True
7588,2023-10-09,Billing,True
7588,2023-11-15,Performance,False
7590,2023-07-03,Cancellation,True
7590,2023-08-12,Cancellation,True
7593,2023-09-26,Login,True
7594,2023-11-07,Billing,True
7595,2023-07-15,Performance,True
7600,2023-07-27,Cancellation,True
7603,2022-09-04,Billing,False
7604,2022-12-12,Performance,True
7606,2023-07-26,Billing,True
7612,2023-11-14,Billing,True
7619,2023-02-18,Performance,True
7620,2022-11-08,Billing,True
7622,2023-10-17,Performance,True
7623,2023-02-20,Other,True
7623,2023-06-09,Other,True
7624,2022-12-28,Billing,False
7624,2023-09-04,Feature Request,True
7630,2023-05-21,Billing,True
7632,2022-04-18,Login,True
7634,2022-11-03,Billing,True
7634,2023-09-11,Login,True
7634,2023-10-11,Billing,True
7636,2023-07-18,Billing,True
7637,2023-01-21,Feature Request,True
7638,2023-10-02,Billing,True
7639,2023-11-02,Feature Request,True
7640,2022-09-03,Login,False
7640,2022-10-09,Other,True
7640,2023-05-13,Performance,True
7641,2023-04-07,Performance,True
7641,2023-06-08,Cancellation,True
7642,2022-05-19,Billing,True
7642,2022-09-18,Performance,True
7642,2023-04-20,Login,True
7642,2023-08-11,Billing,True
7643,2022-09-17,Other,True
7644,2022-09-26,Login,True
7645,2022-02-03,Other,True
7645,2022-05-28,Login,True
7648,2022-08-16,Feature Request,True
7648,2022-12-06,Performance,True
7648,2023-04-07,Other,True
7649,2023-10-05,Feature Request,True
7652,2022-12-14,Feature Request,True
7652,2023-07-27,Feature Request,True
7656,2023-07-12,Performance,True
7657,2023-04-03,Billing,True
7663,2023-11-18,Feature Request,True
7664,2023-12-25,Billing,True
7665,2023-11-06,Performance,True
7666,2023-04-17,Billing,True
7668,2023-05-04,Billing,True
7669,2023-03-01,Other,True
7669,2023-05-08,Feature Request,True
7670,2023-07-23,Login,True
7670,2023-09-28,Billing,True
7672,2023-11-09,Billing,True
7674,2022-08-22,Performance,True
7677,2023-12-04,Performance,True
7679,2023-11-26,Performance,True
7680,2023-04-20,Other,True
7682,2023-08-13,Billing,True
7683,2022-04-28,Other,True
7683,2023-04-04,Other,False
7683,2023-12-27,Performance,True
7685,2023-01-04,Login,True
7686,2023-10-16,Feature Request,True
7687,2022-04-27,Cancellation,True
7687,2022-11-15,Performance,True
7687,2023-03-23,Login,True
7688,2022-09-17,Feature Request,False
7690,2023-07-10,Other,True
7693,2023-01-20,Login,True
7699,2023-08-28,Cancellation,True
7700,2023-08-20,Performance,True
7701,2023-06-26,Performance,True
7703,2022-09-16,Billing,True
7704,2022-09-28,Cancellation,True
7704,2022-11-12,Login,True
7704,2023-12-03,Cancellation,True
7708,2023-05-13,Cancellation,True
7708,2023-08-09,Billing,True
7709,2023-01-21,Feature Request,True
7711,2022-04-24,Cancellation,True
7714,2023-10-21,Feature Request,True
7715,2023-08-17,Cancellation,True
7718,2023-01-12,Feature Request,False
7719,2023-02-10,Billing,True
7721,2023-04-28,Cancellation,True
7726,2023-07-18,Billing,True
7727,2022-11-17,Performance,True
7728,2022-09-15,Billing,True
7728,2022-10-26,Billing,True
7728,2023-11-04,Performance,True
7731,2023-09-24,Performance,True
7732,2023-01-22,Performance,False
7733,2022-08-09,Cancellation,True
7733,2022-09-20,Performance,False
7736,2023-06-22,Billing,True
7736,2023-09-18,Login,True
7740,2023-02-21,Feature Request,True
7742,2023-09-25,Performance,True
7744,2022-12-23,Cancellation,False
7744,2023-10-05,Performance,True
7747,2023-09-26,Feature Request,True
7747,2023-12-01,Billing,True
7751,2023-01-26,Feature Request,True
7752,2023-10-14,Login,True
7754,2023-08-23,Billing,True
7755,2022-11-17,Performance,False
7762,2023-04-20,Feature Request,False
7762,2023-06-20,Billing,True
7763,2022-10-25,Cancellation,True
7766,2022-11-03,Feature Request,False
7766,2023-07-12,Performance,True
7767,2023-08-27,Billing,True
7768,2023-09-20,Login,True
7769,2022-07-06,Performance,False
7769,2022-08-27,Billing,True
7769,2023-04-20,Cancellation,True
7771,2022-09-16,Feature Request,True
7771,2022-10-26,Billing,True
7772,2023-03-06,Other,True
7773,2023-08-01,Login,True
7776,2022-09-18,Feature Request,True
7776,2023-05-13,Feature Request,False
7776,2023-06-03,Cancellation,True
7779,2022-07-01,Feature Request,True
7779,2023-12-15,Login,True
7780,2023-10-27,Feature Request,True
7781,2023-06-18,Cancellation,True
7782,2023-01-05,Billing,True
7782,2023-11-18,Other,True
7783,2023-04-05,Billing,True
7783,2023-12-21,Billing,True
7784,2023-10-27,Login,True
7785,2022-09-22,Login,True
7787,2023-03-26,Cancellation,False
7788,2023-04-25,Feature Request,True
7788,2023-06-28,Other,True
7791,2023-02-15,Other,True
7791,2023-03-02,Performance,True
7793,2023-07-06,Login,False
7794,2023-04-07,Cancellation,True
7796,2023-12-05,Cancellation,False
7800,2023-02-22,Performance,True
7800,2023-05-11,Login,True
7800,2023-07-05,Cancellation,False
7800,2023-09-01,Feature Request,True
7802,2022-07-16,Performance,True
7802,2022-09-04,Other,True
7803,2023-03-08,Performance,True
7805,2022-10-03,Cancellation,False
7805,2023-10-19,Performance,True
7805,2023-12-07,Login,True
7807,2023-07-13,Feature Request,True
7808,2023-08-15,Cancellation,True
7808,2023-12-10,Login,True
7813,2023-09-02,Login,True
7818,2023-12-02,Cancellation,True
7819,2022-10-20,Other,True
7820,2023-03-16,Performance,True
7820,2023-04-15,Feature Request,True
7820,2023-07-23,Cancellation,False
7820,2023-08-04,Billing,True
7821,2023-06-19,Other,True
7821,2023-08-24,Billing,False
7821,2023-09-04,Performance,True
7823,2023-05-28,Billing,True
7825,2023-10-14,Cancellation,True
7826,2023-09-28,Performance,True
7827,2023-05-08,Feature Request,True
7829,2023-07-09,Feature Request,True
7832,2023-10-24,Billing,True
7833,2023-08-07,Cancellation,False
7835,2023-11-15,Billing,True
7838,2023-07-02,Cancellation,True
7838,2023-08-14,Billing,True
7839,2023-11-25,Login,True
7840,2023-11-10,Cancellation,True
7844,2022-02-04,Performance,True
7844,2022-11-10,Other,True
7844,2022-12-08,Performance,True
7845,2022-07-20,Login,True
7845,2022-11-12,Performance,False
7846,2023-03-07,Performance,True
7847,2023-11-20,Cancellation,True
7847,2023-12-27,Login,True
7848,2023-01-03,Billing,False
7848,2023-02-08,Billing,False
7851,2023-04-22,Other,True
7851,2023-10-27,Other,True
7852,2023-12-05,Billing,True
7853,2023-04-16,Cancellation,False
7853,2023-05-20,Billing,True
7854,2023-06-15,Performance,True
7861,2023-10-18,Login,True
7864,2022-01-11,Feature Request,True
7864,2022-06-26,Billing,True
7864,2022-08-25,Login,True
7866,2023-06-15,Other,True
7869,2023-05-08,Login,False
7870,2023-10-03,Performance,True
7872,2023-07-21,Cancellation,True
7873,2023-04-27,Billing,True
7875,2023-05-13,Login,True
7875,2023-10-12,Login,False
7876,2023-09-02,Login,True
7878,2023-11-03,Performance,True
7879,2023-06-16,Other,True
7881,2022-09-14,Other,False
7881,2022-12-07,Performance,True
7884,2023-08-20,Cancellation,False
7885,2023-10-16,Performance,False
7886,2022-09-14,Billing,True
7886,2022-10-02,Billing,True
7887,2023-11-08,Login,True
7889,2023-06-21,Other,True
7889,2023-09-20,Other,True
7889,2023-11-27,Billing,True
7891,2022-10-19,Cancellation,True
7894,2023-06-05,Feature Request,True
7898,2023-01-06,Cancellation,True
7903,2022-08-26,Billing,True
7903,2023-08-14,Billing,False
7904,2022-05-10,Login,True
7904,2022-11-06,Other,True
7904,2023-05-19,Login,True
7907,2022-06-14,Login,True
7907,2022-08-21,Billing,False
7907,2023-02-21,Login,False
7909,2022-09-22,Feature Request,True
7909,2023-01-12,Cancellation,False
7910,2023-07-26,Performance,True
7911,2023-11-22,Performance,True
7913,2022-07-21,Cancellation,False
7913,2022-10-28,Performance,True
7913,2023-06-18,Cancellation,True
7914,2022-06-11,Performance,True
7917,2022-11-18,Performance,False
7917,2022-12-25,Login,True
7917,2023-06-15,Other,True
7918,2022-06-08,Feature Request,True
7918,2022-11-03,Billing,False
7919,2023-07-07,Feature Request,True
7920,2022-08-09,Cancellation,True
7924,2023-08-05,Cancellation,False
7924,2023-10-07,Performance,True
7927,2023-11-20,Login,True
7927,2023-12-07,Feature Request,False
7929,2023-12-16,Billing,True
7933,2023-07-17,Login,False
7933,2023-11-15,Performance,False
7934,2023-03-27,Performance,True
7934,2023-08-14,Cancellation,True
7934,2023-09-22,Login,False
7935,2022-08-10,Performance,True
7935,2022-12-08,Feature Request,True
7936,2023-07-21,Billing,True
7937,2023-11-22,Performance,True
7939,2022-12-01,Billing,True
7942,2022-12-08,Login,False
7943,2023-03-11,Performance,True
7944,2022-11-14,Cancellation,False
7945,2022-12-01,Billing,True
7946,2023-07-13,Feature Request,True
7949,2022-06-13,Cancellation,True
7950,2022-09-22,Performance,True
7950,2023-03-13,Other,True
7953,2023-03-10,Billing,True
7954,2023-10-11,Performance,True
7958,2022-08-06,Performance,True
7958,2023-04-14,Performance,False
7959,2023-11-08,Billing,False
7960,2022-11-11,Feature Request,True
7960,2023-12-07,Other,True
7961,2022-05-27,Billing,True
7961,2022-06-07,Cancellation,True
7961,2023-03-11,Billing,True
7961,2023-04-11,Performance,True
7963,2022-11-12,Performance,True
7964,2022-10-15,Feature Request,True
7964,2023-06-13,Performance,True
7965,2022-10-01,Login,True
7965,2023-05-11,Feature Request,True
7967,2023-05-20,Login,True
7967,2023-11-06,Login,True
7970,2023-08-18,Login,False
7971,2023-06-25,Performance,True
7973,2022-08-13,Cancellation,True
7974,2023-05-04,Performance,True
7974,2023-09-02,Other,True
7975,2023-06-19,Feature Request,True
7976,2023-07-26,Feature Request,True
7977,2022-09-24,Cancellation,True
7977,2022-12-16,Performance,True
7978,2023-11-19,Billing,True
7979,2022-06-19,Other,True
7981,2023-03-14,Login,True
7982,2022-06-15,Billing,True
7987,2023-02-24,Feature Request,True
7990,2023-10-11,Billing,True
7994,2023-03-13,Performance,False
7994,2023-10-11,Feature Request,True
7995,2022-03-26,Billing,True
7997,2022-05-12,Cancellation,True
7999,2022-10-20,Billing,True
8000,2023-10-25,Other,True
8005,2023-05-12,Billing,True
8005,2023-08-24,Cancellation,True
8007,2022-07-22,Login,True
8009,2023-11-08,Performance,True
8011,2023-02-26,Performance,True
8013,2022-05-19,Billing,True
8013,2022-10-14,Cancellation,True
8018,2022-09-03,Performance,True
8018,2022-12-26,Cancellation,True
8019,2022-07-22,Feature Request,True
8020,2023-09-16,Cancellation,True
8023,2022-03-03,Billing,False
8023,2022-05-03,Feature Request,True
8023,2022-06-28,Login,False
8023,2022-12-13,Login,True
8024,2022-12-25,Performance,True
8024,2023-07-11,Billing,True
8025,2023-06-03,Cancellation,True
8027,2022-12-10,Feature Request,False
8027,2023-01-08,Feature Request,True
8027,2023-02-20,Other,True
8029,2023-09-07,Performance,True
8032,2022-11-03,Billing,False
8034,2023-08-07,Other,True
8035,2023-11-14,Performance,False
8039,2023-05-08,Feature Request,True
8041,2023-05-04,Billing,True
8042,2023-10-26,Billing,True
8047,2023-07-08,Login,False
8048,2022-10-15,Feature Request,True
8049,2023-11-26,Login,True
8050,2023-09-21,Login,True
8050,2023-11-17,Login,True
8051,2022-11-08,Login,True
8055,2023-05-01,Performance,True
8055,2023-07-25,Billing,True
8056,2022-04-21,Cancellation,True
8056,2023-03-05,Billing,True
8056,2023-04-23,Other,True
8056,2023-10-05,Performance,True
8058,2022-06-04,Login,True
8058,2022-09-14,Cancellation,True
8058,2022-12-16,Other,True
8061,2023-02-14,Billing,True
8061,2023-08-15,Feature Request,True
8063,2023-09-19,Login,True
8064,2023-04-19,Other,True
8065,2022-10-27,Login,True
8065,2022-12-03,Cancellation,True
8065,2023-10-21,Cancellation,True
8067,2023-09-24,Login,True
8068,2022-04-11,Other,True
8068,2023-08-13,Feature Request,True
8071,2023-11-02,Login,True
8074,2022-12-12,Billing,True
8074,2023-01-14,Cancellation,True
8074,2023-06-11,Feature Request,True
8075,2022-11-19,Billing,True
8079,2023-06-21,Other,True
8080,2023-04-02,Performance,True
8080,2023-08-06,Billing,True
8080,2023-11-01,Other,True
8082,2023-06-14,Login,False
8085,2022-09-24,Feature Request,True
8085,2023-03-09,Performance,True
8085,2023-07-23,Feature Request,True
8085,2023-11-28,Cancellation,False
8086,2023-09-16,Login,True
8087,2023-12-06,Other,True
8088,2023-01-23,Cancellation,True
8088,2023-07-03,Other,True
8089,2023-10-10,Login,True
8092,2022-05-07,Billing,True
8092,2023-01-10,Billing,True
8098,2023-06-13,Login,True
8099,2023-08-05,Login,False
8100,2022-06-03,Login,True
8101,2023-04-27,Billing,True
8101,2023-08-06,Billing,True
8104,2023-04-06,Performance,True
8105,2023-10-03,Other,True
8106,2022-09-19,Billing,False
8108,2022-05-16,Billing,True
8108,2023-03-18,Cancellation,True
8108,2023-06-02,Cancellation,True
8108,2023-07-14,Other,True
8108,2023-10-13,Performance,True
8110,2023-07-18,Login,False
8110,2023-09-08,Performance,True
8111,2022-12-07,Billing,True
8114,2023-01-14,Cancellation,True
8114,2023-03-20,Billing,True
8117,2022-11-25,Login,True
8117,2023-06-11,Performance,True
8118,2023-06-24,Billing,False
8118,2023-08-12,Performance,True
8121,2022-10-02,Billing,False
8122,2023-06-27,Performance,True
8123,2022-09-24,Feature Request,True
8123,2023-06-15,Other,True
8123,2023-10-19,Login,True
8124,2023-02-28,Performance,False
8124,2023-07-03,Billing,True
8126,2023-07-02,Billing,True
8126,2023-09-01,Cancellation,True
8126,2023-12-25,Performance,True
8127,2022-10-20,Performance,True
8133,2023-09-24,Login,True
8135,2023-04-11,Billing,True
8137,2023-08-11,Billing,True
8141,2022-10-09,Billing,True
8141,2023-02-25,Performance,True
8143,2023-09-25,Cancellation,True
8143,2023-12-23,Other,True
8145,2023-06-10,Cancellation,False
8150,2022-08-15,Performance,True
8151,2023-10-06,Login,True
8153,2023-09-19,Other,True
8155,2023-11-25,Feature Request,True
8159,2023-09-02,Billing,True
8161,2023-11-01,Cancellation,True
8162,2022-02-03,Performance,True
8165,2023-08-01,Other,True
8167,2023-09-26,Other,False
8169,2022-08-27,Billing,True
8170,2023-05-06,Performance,True
8170,2023-06-17,Feature Request,True
8172,2023-10-06,Login,True
8173,2022-08-27,Cancellation,True
8174,2023-07-25,Other,True
8175,2022-07-25,Performance,True
8175,2023-08-16,Performance,False
8177,2023-05-06,Feature Request,True
8177,2023-11-04,Cancellation,False
8178,2022-06-09,Feature Request,True
8181,2022-10-04,Feature Request,True
8183,2022-08-22,Feature Request,True
8185,2023-12-03,Feature Request,False
8188,2022-08-24,Login,False
8188,2023-04-23,Login,True
8188,2023-06-13,Performance,True
8191,2022-09-26,Billing,False
8192,2023-07-04,Performance,True
8192,2023-08-18,Feature Request,True
8193,2023-12-07,Billing,True
8196,2022-09-17,Billing,True
8196,2023-04-19,Performance,True
8199,2023-07-28,Billing,True
8200,2022-03-01,Feature Request,True
8201,2023-04-01,Other,True
8201,2023-10-14,Login,True
8201,2023-12-18,Cancellation,True
8204,2022-11-09,Other,True
8206,2023-11-16,Performance,True
8208,2023-12-21,Performance,False
8209,2022-09-25,Billing,True
8209,2023-07-27,Other,True
8212,2022-05-17,Billing,True
8212,2022-07-02,Performance,True
8214,2023-09-17,Other,True
8216,2023-01-21,Feature Request,True
8216,2023-06-21,Login,False
8217,2022-12-13,Login,True
8217,2023-07-14,Billing,True
8217,2023-09-12,Performance,True
8218,2023-03-17,Performance,True
8219,2022-09-18,Cancellation,True
8219,2023-02-27,Login,False
8219,2023-11-22,Cancellation,True
8222,2023-01-28,Cancellation,True
8225,2023-03-09,Billing,False
8227,2023-05-24,Login,True
8229,2023-01-17,Other,False
8231,2023-12-07,Other,True
8232,2023-05-04,Billing,True
8233,2023-10-12,Feature Request,True
8235,2023-11-22,Billing,True
8240,2022-08-04,Performance,True
8240,2022-11-11,Login,True
8242,2023-07-24,Login,True
8243,2023-02-04,Cancellation,True
8243,2023-04-07,Performance,False
8243,2023-09-28,Cancellation,False
8245,2023-09-15,Billing,True
8247,2023-10-20,Feature Request,False
8249,2022-10-13,Other,True
8249,2023-07-16,Cancellation,True
8250,2022-10-05,Billing,False
8250,2023-03-03,Billing,True
8251,2022-11-11,Feature Request,True
8251,2023-01-02,Billing,False
8254,2023-07-12,Performance,True
8256,2022-09-04,Cancellation,True
8257,2023-01-10,Login,True
8259,2023-08-11,Feature Request,True
8260,2023-11-26,Login,True
8261,2022-11-23,Billing,True
8261,2023-09-06,Billing,True
8267,2023-12-09,Feature Request,True
8269,2023-06-09,Cancellation,False
8269,2023-12-22,Billing,True
8270,2023-11-20,Billing,True
8272,2022-12-11,Cancellation,True
8275,2023-11-04,Login,True
8276,2023-03-08,Performance,True
8278,2023-09-13,Cancellation,True
8281,2023-03-05,Performance,True
8283,2023-09-10,Performance,True
8283,2023-11-02,Feature Request,True
8286,2023-02-21,Billing,True
8290,2022-12-07,Feature Request,False
8290,2023-06-15,Cancellation,True
8290,2023-11-28,Performance,True
8292,2022-03-01,Login,True
8293,2023-09-08,Performance,True
8294,2023-11-21,Performance,True
8296,2023-05-17,Billing,True
8297,2022-11-23,Login,True
8297,2023-12-23,Billing,True
8298,2023-01-18,Feature Request,True
8298,2023-04-28,Feature Request,True
8300,2023-08-22,Cancellation,True
8303,2023-05-02,Cancellation,True
8303,2023-09-05,Feature Request,False
8303,2023-11-04,Cancellation,True
8307,2023-12-25,Feature Request,True
8308,2023-08-20,Cancellation,True
8309,2023-01-11,Other,False
8316,2022-10-16,Other,True
8316,2022-12-14,Login,True
8316,2023-01-22,Other,True
8318,2023-12-03,Cancellation,True
8321,2023-07-04,Billing,False
8322,2023-02-04,Feature Request,True
8322,2023-10-25,Billing,True
8323,2023-10-27,Performance,True
8324,2023-04-11,Performance,True
8325,2023-09-03,Billing,True
8327,2023-07-25,Login,True
8328,2023-06-13,Login,True
8328,2023-07-20,Login,True
8328,2023-09-23,Feature Request,False
8329,2023-07-25,Login,True
8329,2023-08-21,Other,True
8330,2022-10-14,Login,False
8330,2023-01-27,Login,True
8330,2023-05-10,Billing,True
8330,2023-06-14,Login,True
8334,2023-02-14,Billing,True
8337,2022-06-13,Feature Request,True
8338,2023-01-02,Cancellation,True
8343,2023-03-10,Login,True
8343,2023-07-22,Login,True
8343,2023-11-05,Login,True
8346,2022-08-15,Feature Request,True
8346,2023-09-28,Cancellation,True
8353,2022-12-11,Feature Request,True
8353,2023-11-26,Cancellation,True
8358,2023-05-20,Billing,True
8361,2023-08-24,Login,True
8361,2023-10-18,Performance,True
8363,2023-12-17,Cancellation,True
8364,2023-06-05,Login,True
8365,2022-09-20,Billing,True
8365,2023-08-10,Billing,True
8365,2023-12-11,Billing,True
8366,2022-10-15,Other,True
8366,2023-06-18,Login,True
8366,2023-07-14,Cancellation,True
8366,2023-09-17,Cancellation,True
8368,2023-09-03,Login,True
8372,2023-02-03,Login,True
8373,2023-10-23,Login,True
8374,2023-10-15,Performance,True
8375,2022-02-14,Cancellation,True
8375,2022-03-04,Performance,True
8375,2023-12-26,Feature Request,False
8377,2023-02-17,Cancellation,True
8377,2023-08-03,Cancellation,True
8377,2023-10-06,Login,False
8380,2023-12-11,Login,True
8381,2022-11-02,Feature Request,True
8383,2022-09-09,Cancellation,False
8383,2023-01-02,Login,True
8383,2023-11-19,Performance,True
8385,2022-10-11,Login,True
8385,2022-11-28,Login,True
8386,2023-05-11,Other,False
8389,2023-04-27,Cancellation,True
8390,2023-12-19,Login,False
8395,2023-12-01,Feature Request,True
8396,2023-10-02,Performance,True
8398,2023-08-07,Performance,True
8399,2023-04-05,Performance,True
8402,2023-05-12,Login,True
8402,2023-07-27,Login,True
8405,2023-01-08,Billing,True
8406,2022-10-05,Billing,True
8406,2023-03-26,Feature Request,True
8406,2023-04-22,Billing,True
8407,2022-08-06,Performance,True
8408,2023-05-12,Cancellation,True
8409,2022-03-11,Feature Request,True
8412,2023-06-13,Other,True
8420,2022-12-16,Billing,True
8421,2023-06-28,Performance,True
8421,2023-07-17,Login,False
8423,2022-06-07,Cancellation,True
8423,2023-04-09,Cancellation,True
8423,2023-08-04,Feature Request,True
8425,2022-10-11,Feature Request,True
8425,2023-06-07,Billing,True
8425,2023-10-10,Other,True
8428,2022-11-02,Cancellation,True
8429,2022-11-03,Billing,False
8432,2022-03-13,Performance,True
8432,2022-05-13,Billing,True
8435,2023-04-24,Performance,True
8435,2023-10-21,Performance,True
8436,2023-03-06,Billing,True
8439,2022-09-25,Billing,True
8443,2023-09-16,Login,True
8444,2023-08-06,Billing,True
8444,2023-09-26,Login,True
8445,2023-11-21,Billing,True
8447,2023-01-03,Other,True
8447,2023-07-01,Login,True
8448,2022-02-18,Feature Request,True
8448,2023-06-02,Other,True
8448,2023-09-01,Login,True
8449,2023-12-24,Login,True
8451,2022-12-28,Cancellation,True
8451,2023-11-22,Feature Request,True
8457,2023-06-21,Performance,True
8464,2022-11-22,Login,True
8464,2023-10-08,Billing,True
8466,2023-09-14,Performance,True
8470,2023-05-09,Billing,True
8473,2023-03-11,Performance,True
8473,2023-08-20,Performance,True
8474,2023-04-08,Other,True
8475,2022-12-11,Other,True
8475,2023-03-13,Performance,False
8485,2023-02-08,Login,True
8488,2022-11-08,Cancellation,True
8489,2023-02-19,Cancellation,True
8494,2023-06-26,Billing,True
8494,2023-07-18,Performance,True
8494,2023-10-01,Login,True
8495,2022-08-05,Feature Request,True
8495,2023-09-06,Cancellation,True
8496,2022-07-19,Login,True
8498,2022-05-08,Billing,False
8498,2022-08-03,Feature Request,True
