customer_id,signup_date,country,acquisition_channel,revenue_each_customer,unsolved_issues,plan_type,monthly_fee,start_date,churn_date,churned,risk_score
6912,2023-05-13,France,Google Ads,389.87,1.0,Basic,29.99,2023-05-13,,False,high
6913,2023-03-18,France,Referral,389.87,0.0,Basic,29.99,2023-03-18,,False,high
6914,2022-05-10,UK,Referral,389.87,0.0,Pro,59.99,2022-05-10,,False,high
6915,2023-10-01,USA,LinkedIn,389.87,1.0,Pro,59.99,2023-10-01,,False,high
6916,2022-10-19,Germany,Organic,389.87,1.0,Pro,59.99,2022-10-19,,False,high
6917,2022-04-24,USA,Google Ads,389.87,1.0,Pro,59.99,2022-04-24,,False,high
6918,2022-07-18,USA,Referral,389.87,0.0,Pro,59.99,2022-07-18,,False,high
6919,2022-01-13,USA,LinkedIn,389.87,0.0,Premium,99.99,2022-01-13,2022-07-31,True,high
6920,2022-09-28,France,Organic,389.87,0.0,Basic,29.99,2022-09-28,,False,high
6921,2023-08-24,France,Organic,389.87,0.0,Basic,29.99,2023-08-24,,False,high
6922,2022-08-03,Germany,LinkedIn,419.93,0.0,Basic,29.99,2022-08-03,,False,high
6923,2023-03-20,Germany,Referral,419.93,0.0,Basic,29.99,2023-03-20,,False,high
6924,2023-05-27,Germany,Google Ads,419.93,0.0,Premium,99.99,2023-05-27,,False,high
6925,2023-03-23,USA,Google Ads,419.93,0.0,Pro,59.99,2023-03-23,,False,high
6926,2023-12-16,France,Referral,419.93,0.0,Basic,29.99,2023-12-16,2025-07-15,True,high
6927,2022-03-15,UK,LinkedIn,419.93,0.0,Basic,29.99,2022-03-15,2023-04-18,True,high
6928,2023-06-21,USA,LinkedIn,419.93,0.0,Pro,59.99,2023-06-21,2024-03-11,True,high
6929,2022-04-11,Canada,LinkedIn,569.81,0.0,Pro,59.99,2022-04-11,,False,medium
6930,2022-06-25,USA,Referral,569.81,0.0,Premium,99.99,2022-06-25,,False,medium
6931,2023-03-03,France,LinkedIn,569.81,0.0,Basic,29.99,2023-03-03,,False,medium
6932,2022-04-27,Canada,Google Ads,569.81,0.0,Basic,29.99,2022-04-27,,False,medium
6933,2022-06-15,USA,Google Ads,569.81,0.0,Premium,99.99,2022-06-15,,False,medium
6934,2022-02-10,France,Google Ads,569.81,0.0,Basic,29.99,2022-02-10,,False,medium
6935,2023-03-05,France,Organic,569.81,1.0,Pro,59.99,2023-03-05,,False,medium
6936,2022-12-10,UK,Google Ads,569.81,1.0,Premium,99.99,2022-12-10,,False,medium
6937,2023-02-28,USA,Organic,569.81,0.0,Basic,29.99,2023-02-28,,False,medium
6938,2023-01-01,France,Google Ads,569.81,0.0,Premium,99.99,2023-01-01,,False,medium
6939,2022-04-30,Germany,Referral,569.81,0.0,Basic,29.99,2022-04-30,,False,medium
6940,2023-09-01,France,Organic,569.81,0.0,Basic,29.99,2023-09-01,,False,medium
6941,2023-10-19,UK,Referral,569.81,0.0,Pro,59.99,2023-10-19,,False,medium
6942,2023-12-29,France,Google Ads,569.81,0.0,Basic,29.99,2023-12-29,,False,medium
6943,2022-08-17,USA,Google Ads,569.81,0.0,Pro,59.99,2022-08-17,,False,medium
6944,2022-05-10,USA,Organic,569.81,0.0,Basic,29.99,2022-05-10,2022-09-05,True,medium
6945,2022-12-18,Canada,Referral,569.81,0.0,Basic,29.99,2022-12-18,,False,medium
6946,2022-11-14,USA,Referral,569.81,0.0,Basic,29.99,2022-11-14,,False,medium
6947,2023-10-11,Canada,Referral,569.81,0.0,Basic,29.99,2023-10-11,2025-04-02,True,medium
6948,2022-12-03,Germany,Google Ads,179.97,0.0,Basic,29.99,2022-12-03,2023-12-17,True,high
6949,2022-09-30,UK,Google Ads,179.97,0.0,Pro,59.99,2022-09-30,,False,high
6950,2022-04-27,Germany,LinkedIn,179.97,0.0,Pro,59.99,2022-04-27,,False,high
6951,2023-01-03,Canada,LinkedIn,1139.81,0.0,Pro,59.99,2023-01-03,,False,low
6952,2022-04-04,France,Google Ads,1139.81,0.0,Basic,29.99,2022-04-04,,False,low
6953,2022-06-17,France,LinkedIn,1139.81,0.0,Premium,99.99,2022-06-17,,False,low
6954,2023-12-16,Germany,Organic,1139.81,0.0,Basic,29.99,2023-12-16,,False,low
6955,2022-12-07,France,Organic,1139.81,0.0,Basic,29.99,2022-12-07,,False,low
6956,2023-10-23,Canada,Google Ads,1139.81,0.0,Pro,59.99,2023-10-23,,False,low
6957,2023-11-26,UK,Google Ads,1139.81,0.0,Pro,59.99,2023-11-26,2024-07-25,True,low
6958,2022-06-01,USA,Organic,1139.81,0.0,Basic,29.99,2022-06-01,,False,low
6959,2023-08-09,Canada,Google Ads,1139.81,0.0,Basic,29.99,2023-08-09,,False,low
6960,2022-10-01,Canada,Google Ads,1139.81,0.0,Basic,29.99,2022-10-01,,False,low
6961,2023-07-08,USA,Organic,1139.81,0.0,Pro,59.99,2023-07-08,,False,low
6962,2023-05-11,USA,Google Ads,1139.81,0.0,Pro,59.99,2023-05-11,,False,low
6963,2023-12-25,UK,Referral,1139.81,1.0,Pro,59.99,2023-12-25,,False,low
6964,2022-04-11,UK,Referral,1139.81,0.0,Basic,29.99,2022-04-11,2023-10-08,True,low
6965,2023-07-11,UK,Organic,1139.81,0.0,Basic,29.99,2023-07-11,,False,low
6966,2022-03-23,France,Google Ads,1139.81,1.0,Basic,29.99,2022-03-23,,False,low
6967,2023-06-13,Canada,Organic,1139.81,1.0,Basic,29.99,2023-06-13,2024-01-14,True,low
6968,2022-03-14,USA,LinkedIn,1139.81,0.0,Basic,29.99,2022-03-14,,False,low
6969,2022-01-14,Canada,Referral,1139.81,0.0,Pro,59.99,2022-01-14,,False,low
6970,2023-03-09,Canada,Google Ads,569.81,0.0,Basic,29.99,2023-03-09,,False,medium
6971,2022-06-06,UK,Google Ads,569.81,0.0,Pro,59.99,2022-06-06,2024-01-03,True,medium
6972,2022-05-12,UK,LinkedIn,569.81,0.0,Premium,99.99,2022-05-12,,False,medium
6973,2022-12-04,Canada,Referral,569.81,0.0,Premium,99.99,2022-12-04,,False,medium
6974,2023-02-08,UK,Organic,569.81,0.0,Basic,29.99,2023-02-08,,False,medium
6975,2023-01-11,France,Referral,569.81,0.0,Basic,29.99,2023-01-11,,False,medium
6976,2023-07-13,USA,Referral,569.81,0.0,Premium,99.99,2023-07-13,,False,medium
6977,2022-04-17,Canada,Referral,569.81,1.0,Pro,59.99,2022-04-17,,False,medium
6978,2023-09-12,USA,LinkedIn,569.81,1.0,Basic,29.99,2023-09-12,,False,medium
6979,2022-09-22,France,Referral,569.81,1.0,Basic,29.99,2022-09-22,,False,medium
6980,2022-07-24,UK,Google Ads,569.81,1.0,Premium,99.99,2022-07-24,,False,medium
6981,2022-03-20,Germany,Organic,569.81,0.0,Basic,29.99,2022-03-20,,False,medium
6982,2022-06-04,France,Referral,569.81,0.0,Basic,29.99,2022-06-04,,False,medium
6983,2022-09-04,Germany,Referral,569.81,0.0,Basic,29.99,2022-09-04,,False,medium
6984,2023-06-15,USA,LinkedIn,569.81,0.0,Pro,59.99,2023-06-15,2024-08-09,True,medium
6985,2023-06-22,Canada,LinkedIn,569.81,0.0,Premium,99.99,2023-06-22,,False,medium
6986,2023-12-30,UK,Google Ads,569.81,0.0,Premium,99.99,2023-12-30,,False,medium
6987,2022-06-03,France,Google Ads,569.81,0.0,Basic,29.99,2022-06-03,,False,medium
6988,2022-06-03,UK,Organic,569.81,0.0,Premium,99.99,2022-06-03,,False,medium
6989,2023-11-17,Germany,Google Ads,359.88,0.0,Pro,59.99,2023-11-17,,False,high
6990,2022-04-02,Germany,LinkedIn,359.88,0.0,Basic,29.99,2022-04-02,,False,high
6991,2023-03-09,Canada,Google Ads,359.88,0.0,Premium,99.99,2023-03-09,,False,high
6992,2022-12-04,Germany,Google Ads,359.88,0.0,Pro,59.99,2022-12-04,,False,high
6993,2023-04-25,Canada,Google Ads,359.88,0.0,Basic,29.99,2023-04-25,,False,high
6994,2023-11-24,France,Referral,359.88,0.0,Pro,59.99,2023-11-24,2024-08-25,True,high
6995,2022-05-11,Canada,LinkedIn,359.88,0.0,Basic,29.99,2022-05-11,,False,high
6996,2023-03-26,Germany,Google Ads,359.88,0.0,Premium,99.99,2023-03-26,2023-12-01,True,high
6997,2022-09-30,USA,Google Ads,359.88,0.0,Pro,59.99,2022-09-30,,False,high
6998,2023-08-11,Canada,Organic,359.88,0.0,Basic,29.99,2023-08-11,,False,high
6999,2022-06-26,UK,Referral,359.88,0.0,Basic,29.99,2022-06-26,,False,high
7000,2023-11-27,USA,Organic,359.88,0.0,Pro,59.99,2023-11-27,2025-07-15,True,high
7001,2023-10-05,Canada,Organic,399.96,0.0,Basic,29.99,2023-10-05,2024-01-05,True,high
7002,2022-02-18,UK,Organic,399.96,0.0,Basic,29.99,2022-02-18,,False,high
7003,2023-07-21,USA,Organic,399.96,0.0,Premium,99.99,2023-07-21,,False,high
7004,2023-10-28,Canada,Google Ads,399.96,0.0,Pro,59.99,2023-10-28,,False,high
7005,2022-12-21,France,Organic,1019.83,2.0,Premium,99.99,2022-12-21,,False,low
7006,2023-12-13,UK,Organic,1019.83,2.0,Basic,29.99,2023-12-13,,False,low
7007,2022-11-04,France,Organic,1019.83,0.0,Basic,29.99,2022-11-04,,False,low
7008,2023-09-22,Germany,Google Ads,1019.83,0.0,Basic,29.99,2023-09-22,2025-03-02,True,low
7009,2022-02-15,Canada,Organic,1019.83,1.0,Basic,29.99,2022-02-15,2022-08-07,True,low
7010,2022-10-29,Canada,LinkedIn,1019.83,1.0,Basic,29.99,2022-10-29,,False,low
7011,2023-02-12,UK,LinkedIn,1019.83,1.0,Basic,29.99,2023-02-12,,False,low
7012,2022-07-08,Canada,Google Ads,1019.83,0.0,Pro,59.99,2022-07-08,2022-10-10,True,low
7013,2022-05-09,Germany,Google Ads,1019.83,0.0,Basic,29.99,2022-05-09,,False,low
7014,2023-07-15,Canada,Organic,1019.83,1.0,Premium,99.99,2023-07-15,,False,low
7015,2023-06-21,USA,Referral,1019.83,1.0,Basic,29.99,2023-06-21,,False,low
7016,2022-09-23,France,Google Ads,1019.83,0.0,Basic,29.99,2022-09-23,,False,low
7017,2022-04-28,Germany,Organic,1019.83,0.0,Pro,59.99,2022-04-28,,False,low
7018,2023-04-09,Germany,Google Ads,1019.83,0.0,Premium,99.99,2023-04-09,,False,low
7019,2022-05-24,France,Referral,1019.83,0.0,Basic,29.99,2022-05-24,,False,low
7020,2023-03-18,France,Google Ads,1019.83,0.0,Pro,59.99,2023-03-18,,False,low
7021,2022-07-19,Germany,Google Ads,1019.83,0.0,Pro,59.99,2022-07-19,2022-10-25,True,low
7022,2022-06-06,France,Google Ads,1019.83,1.0,Pro,59.99,2022-06-06,,False,low
7023,2023-05-02,UK,Google Ads,419.93,1.0,Basic,29.99,2023-05-02,2024-04-29,True,high
7024,2022-05-14,France,Google Ads,419.93,0.0,Basic,29.99,2022-05-14,,False,high
7025,2022-05-28,USA,LinkedIn,419.93,1.0,Basic,29.99,2022-05-28,,False,high
7026,2022-12-02,USA,Organic,419.93,1.0,Basic,29.99,2022-12-02,,False,high
7027,2022-03-12,UK,Referral,419.93,1.0,Pro,59.99,2022-03-12,,False,high
7028,2022-08-21,France,Google Ads,419.93,1.0,Basic,29.99,2022-08-21,,False,high
7029,2022-11-30,USA,Google Ads,419.93,1.0,Basic,29.99,2022-11-30,,False,high
7030,2023-10-28,Canada,Organic,719.76,1.0,Pro,59.99,2023-10-28,2024-01-26,True,medium
7031,2022-03-31,France,Organic,719.76,0.0,Basic,29.99,2022-03-31,2022-08-14,True,medium
7032,2022-11-30,UK,Google Ads,719.76,0.0,Pro,59.99,2022-11-30,,False,medium
7033,2022-07-18,France,Google Ads,719.76,0.0,Basic,29.99,2022-07-18,,False,medium
7034,2022-06-10,Germany,LinkedIn,719.76,0.0,Premium,99.99,2022-06-10,,False,medium
7035,2023-06-22,Germany,LinkedIn,719.76,0.0,Premium,99.99,2023-06-22,,False,medium
7036,2022-05-01,USA,Referral,719.76,0.0,Premium,99.99,2022-05-01,,False,medium
7037,2022-10-28,Germany,LinkedIn,719.76,0.0,Premium,99.99,2022-10-28,,False,medium
7038,2023-12-25,UK,LinkedIn,719.76,0.0,Basic,29.99,2023-12-25,,False,medium
7039,2023-07-29,USA,Organic,719.76,0.0,Basic,29.99,2023-07-29,,False,medium
7040,2023-03-12,UK,Google Ads,719.76,0.0,Pro,59.99,2023-03-12,,False,medium
7041,2022-03-09,UK,Organic,719.76,0.0,Premium,99.99,2022-03-09,,False,medium
7042,2023-04-04,Germany,Google Ads,719.76,0.0,Basic,29.99,2023-04-04,2024-07-31,True,medium
7043,2023-05-29,Germany,LinkedIn,719.76,0.0,Pro,59.99,2023-05-29,,False,medium
7044,2023-02-02,UK,Referral,719.76,0.0,Basic,29.99,2023-02-02,,False,medium
7045,2023-09-12,Germany,Referral,719.76,0.0,Basic,29.99,2023-09-12,,False,medium
7046,2022-10-13,Germany,LinkedIn,719.76,0.0,Basic,29.99,2022-10-13,2024-03-19,True,medium
7047,2023-07-15,Germany,Google Ads,719.76,0.0,Basic,29.99,2023-07-15,,False,medium
7048,2022-05-20,France,Google Ads,719.76,0.0,Basic,29.99,2022-05-20,,False,medium
7049,2023-12-31,UK,Referral,719.76,0.0,Pro,59.99,2023-12-31,,False,medium
7050,2023-07-10,Canada,Referral,719.76,0.0,Pro,59.99,2023-07-10,,False,medium
7051,2023-08-13,UK,Google Ads,719.76,0.0,Pro,59.99,2023-08-13,,False,medium
7052,2023-12-29,USA,Organic,719.76,0.0,Basic,29.99,2023-12-29,,False,medium
7053,2023-09-02,Germany,Google Ads,719.76,0.0,Premium,99.99,2023-09-02,,False,medium
7054,2022-10-09,Germany,Referral,569.81,0.0,Basic,29.99,2022-10-09,2023-09-14,True,medium
7055,2023-10-23,Canada,Google Ads,569.81,0.0,Basic,29.99,2023-10-23,2025-02-01,True,medium
7056,2023-08-01,USA,Referral,569.81,0.0,Premium,99.99,2023-08-01,,False,medium
7057,2023-04-02,France,Google Ads,569.81,0.0,Basic,29.99,2023-04-02,,False,medium
7058,2022-03-28,UK,Referral,569.81,0.0,Pro,59.99,2022-03-28,2023-04-05,True,medium
7059,2022-03-20,France,Google Ads,569.81,1.0,Basic,29.99,2022-03-20,2022-11-01,True,medium
7060,2022-07-24,USA,Google Ads,569.81,1.0,Basic,29.99,2022-07-24,2023-03-19,True,medium
7061,2022-12-03,Canada,LinkedIn,569.81,1.0,Basic,29.99,2022-12-03,,False,medium
7062,2022-09-11,USA,LinkedIn,569.81,1.0,Basic,29.99,2022-09-11,,False,medium
7063,2022-10-31,Canada,Google Ads,569.81,1.0,Pro,59.99,2022-10-31,2023-02-13,True,medium
7064,2023-01-15,France,Google Ads,569.81,0.0,Premium,99.99,2023-01-15,,False,medium
7065,2022-05-10,France,Organic,569.81,0.0,Basic,29.99,2022-05-10,,False,medium
7066,2023-08-19,USA,Google Ads,569.81,0.0,Basic,29.99,2023-08-19,,False,medium
7067,2022-10-03,USA,Organic,569.81,0.0,Pro,59.99,2022-10-03,,False,medium
7068,2023-11-30,Germany,Referral,569.81,1.0,Premium,99.99,2023-11-30,2025-05-06,True,medium
7069,2023-07-12,Canada,Google Ads,569.81,1.0,Basic,29.99,2023-07-12,,False,medium
7070,2022-07-02,Germany,LinkedIn,569.81,1.0,Pro,59.99,2022-07-02,,False,medium
7071,2022-09-25,UK,Organic,569.81,1.0,Premium,99.99,2022-09-25,,False,medium
7072,2022-11-18,UK,Google Ads,569.81,0.0,Pro,59.99,2022-11-18,2023-06-13,True,medium
7073,2023-05-27,USA,Referral,329.89,0.0,Pro,59.99,2023-05-27,,False,high
7074,2023-09-04,France,Referral,329.89,0.0,Basic,29.99,2023-09-04,,False,high
7075,2022-03-19,UK,Organic,329.89,0.0,Basic,29.99,2022-03-19,,False,high
7076,2022-12-05,UK,LinkedIn,329.89,0.0,Pro,59.99,2022-12-05,,False,high
7077,2023-11-05,Germany,Google Ads,329.89,0.0,Premium,99.99,2023-11-05,,False,high
7078,2023-07-10,Germany,Google Ads,329.89,0.0,Basic,29.99,2023-07-10,,False,high
7079,2023-05-24,UK,Google Ads,329.89,0.0,Premium,99.99,2023-05-24,,False,high
7080,2022-08-26,USA,Google Ads,329.89,0.0,Basic,29.99,2022-08-26,2024-02-11,True,high
7081,2022-05-14,Germany,Google Ads,329.89,0.0,Pro,59.99,2022-05-14,2022-09-16,True,high
7082,2022-07-11,UK,LinkedIn,329.89,0.0,Basic,29.99,2022-07-11,,False,high
7083,2022-12-22,France,Google Ads,329.89,0.0,Pro,59.99,2022-12-22,,False,high
7084,2022-10-05,Germany,Google Ads,719.88,0.0,Basic,29.99,2022-10-05,,False,medium
7085,2022-01-18,UK,LinkedIn,719.88,0.0,Basic,29.99,2022-01-18,,False,medium
7086,2023-06-08,Canada,Google Ads,719.88,1.0,Basic,29.99,2023-06-08,,False,medium
7087,2022-06-29,Germany,Google Ads,719.88,0.0,Basic,29.99,2022-06-29,,False,medium
7088,2022-05-03,Canada,Google Ads,719.88,0.0,Basic,29.99,2022-05-03,,False,medium
7089,2022-09-03,Germany,Google Ads,719.88,0.0,Pro,59.99,2022-09-03,,False,medium
7090,2023-01-08,Germany,Organic,719.88,0.0,Basic,29.99,2023-01-08,,False,medium
7091,2022-02-20,Canada,LinkedIn,719.88,1.0,Basic,29.99,2022-02-20,2023-03-16,True,medium
7092,2022-03-12,USA,Google Ads,719.88,0.0,Pro,59.99,2022-03-12,2022-08-31,True,medium
7093,2023-04-25,UK,Google Ads,719.88,0.0,Pro,59.99,2023-04-25,2024-02-27,True,medium
7094,2023-07-14,USA,Google Ads,719.88,1.0,Basic,29.99,2023-07-14,,False,medium
7095,2022-01-19,USA,Referral,719.88,1.0,Premium,99.99,2022-01-19,,False,medium
7096,2022-03-25,UK,Referral,719.88,0.0,Basic,29.99,2022-03-25,,False,medium
7097,2022-06-04,France,Referral,89.97,0.0,Basic,29.99,2022-06-04,,False,high
7098,2023-07-19,USA,Google Ads,89.97,0.0,Pro,59.99,2023-07-19,2024-10-02,True,high
7099,2023-09-11,USA,Google Ads,89.97,0.0,Premium,99.99,2023-09-11,,False,high
7100,2022-12-23,USA,LinkedIn,239.92,1.0,Premium,99.99,2022-12-23,,False,high
7101,2023-10-09,France,Organic,239.92,1.0,Premium,99.99,2023-10-09,2024-08-30,True,high
7102,2023-03-19,Germany,Organic,239.92,0.0,Pro,59.99,2023-03-19,,False,high
7103,2022-03-10,Canada,Google Ads,239.92,0.0,Pro,59.99,2022-03-10,2023-07-31,True,high
7104,2023-06-07,Canada,LinkedIn,239.92,1.0,Pro,59.99,2023-06-07,2024-10-30,True,high
7105,2022-05-23,France,LinkedIn,239.92,0.0,Basic,29.99,2022-05-23,,False,high
7106,2022-07-11,USA,Organic,239.92,0.0,Premium,99.99,2022-07-11,,False,high
7107,2023-01-22,Canada,Google Ads,239.92,0.0,Premium,99.99,2023-01-22,,False,high
7108,2023-01-13,France,LinkedIn,389.87,0.0,Basic,29.99,2023-01-13,,False,high
7109,2023-08-04,UK,Google Ads,389.87,1.0,Basic,29.99,2023-08-04,,False,high
7110,2023-06-19,Canada,LinkedIn,389.87,0.0,Pro,59.99,2023-06-19,2024-10-31,True,high
7111,2023-11-24,UK,Google Ads,389.87,1.0,Premium,99.99,2023-11-24,,False,high
7112,2022-10-20,USA,LinkedIn,389.87,1.0,Basic,29.99,2022-10-20,,False,high
7113,2022-01-09,Canada,Organic,389.87,1.0,Premium,99.99,2022-01-09,,False,high
7114,2022-09-28,France,Google Ads,389.87,0.0,Pro,59.99,2022-09-28,2023-08-15,True,high
7115,2023-01-22,Germany,Referral,389.87,0.0,Premium,99.99,2023-01-22,,False,high
7116,2022-04-03,Canada,Google Ads,389.87,0.0,Pro,59.99,2022-04-03,,False,high
7117,2023-06-13,Canada,Referral,389.87,0.0,Basic,29.99,2023-06-13,2024-10-10,True,high
7118,2022-06-03,Canada,Google Ads,389.87,0.0,Pro,59.99,2022-06-03,,False,high
7119,2023-02-09,Canada,Google Ads,389.87,0.0,Basic,29.99,2023-02-09,,False,high
7120,2022-05-29,France,Organic,389.87,0.0,Pro,59.99,2022-05-29,,False,high
7121,2022-09-24,France,Google Ads,389.87,0.0,Basic,29.99,2022-09-24,2023-05-15,True,high
7122,2023-02-26,Germany,LinkedIn,389.87,0.0,Pro,59.99,2023-02-26,,False,high
7123,2023-09-10,France,Organic,389.87,0.0,Premium,99.99,2023-09-10,2025-02-15,True,high
7124,2023-04-17,France,Organic,389.87,0.0,Premium,99.99,2023-04-17,,False,high
7125,2023-07-01,USA,LinkedIn,389.87,0.0,Pro,59.99,2023-07-01,2023-12-06,True,high
7126,2023-09-23,USA,Google Ads,389.87,0.0,Premium,99.99,2023-09-23,,False,high
7127,2023-06-10,UK,Organic,389.87,0.0,Basic,29.99,2023-06-10,,False,high
7128,2023-05-18,Germany,Google Ads,389.87,0.0,Basic,29.99,2023-05-18,,False,high
7129,2022-01-14,USA,Organic,389.87,0.0,Premium,99.99,2022-01-14,,False,high
7130,2023-10-14,Germany,LinkedIn,389.87,0.0,Premium,99.99,2023-10-14,,False,high
7131,2022-12-30,Germany,LinkedIn,389.87,0.0,Basic,29.99,2022-12-30,2023-07-29,True,high
7132,2022-04-29,Canada,Google Ads,389.87,1.0,Basic,29.99,2022-04-29,2023-11-04,True,high
7133,2022-08-26,Germany,Referral,389.87,1.0,Basic,29.99,2022-08-26,,False,high
7134,2023-06-30,Canada,Organic,479.92,1.0,Basic,29.99,2023-06-30,,False,high
7135,2022-06-18,UK,Organic,479.92,1.0,Pro,59.99,2022-06-18,,False,high
7136,2023-06-06,UK,Google Ads,479.92,1.0,Basic,29.99,2023-06-06,,False,high
7137,2023-09-26,UK,Organic,479.92,0.0,Basic,29.99,2023-09-26,2024-01-28,True,high
7138,2023-10-19,Canada,Google Ads,479.92,0.0,Basic,29.99,2023-10-19,,False,high
7139,2023-05-31,Canada,LinkedIn,479.92,0.0,Basic,29.99,2023-05-31,2023-11-30,True,high
7140,2023-02-01,UK,LinkedIn,479.92,0.0,Basic,29.99,2023-02-01,,False,high
7141,2022-04-16,Canada,Google Ads,479.92,0.0,Pro,59.99,2022-04-16,,False,high
7142,2022-03-26,France,Google Ads,299.96999999999997,0.0,Pro,59.99,2022-03-26,,False,high
7143,2022-08-02,France,LinkedIn,299.96999999999997,0.0,Basic,29.99,2022-08-02,2023-05-01,True,high
7144,2022-05-01,Canada,Google Ads,299.96999999999997,0.0,Premium,99.99,2022-05-01,,False,high
7145,2022-05-12,Canada,Google Ads,239.92,0.0,Pro,59.99,2022-05-12,,False,high
7146,2022-07-16,USA,LinkedIn,239.92,1.0,Premium,99.99,2022-07-16,,False,high
7147,2022-01-19,USA,Organic,239.92,0.0,Premium,99.99,2022-01-19,,False,high
7148,2023-10-04,Germany,Referral,239.92,0.0,Basic,29.99,2023-10-04,,False,high
7149,2022-01-12,Germany,Google Ads,239.92,0.0,Pro,59.99,2022-01-12,,False,high
7150,2022-03-22,Germany,Google Ads,239.92,0.0,Basic,29.99,2022-03-22,,False,high
7151,2022-11-26,UK,LinkedIn,239.92,0.0,Basic,29.99,2022-11-26,,False,high
7152,2023-01-27,France,Referral,239.92,0.0,Basic,29.99,2023-01-27,,False,high
7153,2023-09-29,UK,LinkedIn,359.88,0.0,Premium,99.99,2023-09-29,,False,high
7154,2022-11-03,Canada,Organic,359.88,0.0,Premium,99.99,2022-11-03,,False,high
7155,2022-09-24,USA,Referral,359.88,0.0,Premium,99.99,2022-09-24,,False,high
7156,2023-03-23,Canada,Google Ads,359.88,1.0,Pro,59.99,2023-03-23,2024-06-18,True,high
7157,2023-03-17,Canada,Organic,359.88,0.0,Basic,29.99,2023-03-17,2023-08-01,True,high
7158,2023-10-14,USA,Referral,359.88,1.0,Basic,29.99,2023-10-14,,False,high
7159,2022-01-02,Canada,LinkedIn,359.88,0.0,Basic,29.99,2022-01-02,,False,high
7160,2023-06-04,Germany,Organic,359.88,0.0,Pro,59.99,2023-06-04,2024-08-20,True,high
7161,2023-10-13,USA,Organic,359.88,0.0,Premium,99.99,2023-10-13,,False,high
7162,2023-09-28,Canada,Referral,359.88,1.0,Premium,99.99,2023-09-28,,False,high
7163,2022-11-05,Germany,Google Ads,359.88,0.0,Pro,59.99,2022-11-05,,False,high
7164,2023-06-06,Germany,Organic,359.88,1.0,Pro,59.99,2023-06-06,2023-12-23,True,high
7165,2023-04-14,France,LinkedIn,359.88,1.0,Basic,29.99,2023-04-14,,False,high
7166,2022-07-31,Germany,Referral,359.88,1.0,Basic,29.99,2022-07-31,2024-01-25,True,high
7167,2022-04-22,UK,Referral,479.84,1.0,Basic,29.99,2022-04-22,,False,high
7168,2022-01-08,USA,Referral,479.84,0.0,Basic,29.99,2022-01-08,,False,high
7169,2023-04-22,USA,Organic,479.84,0.0,Basic,29.99,2023-04-22,,False,high
7170,2023-04-05,USA,Referral,479.84,0.0,Premium,99.99,2023-04-05,2023-11-11,True,high
7171,2022-09-10,Canada,Organic,479.84,0.0,Basic,29.99,2022-09-10,,False,high
7172,2023-06-10,Canada,Organic,479.84,0.0,Premium,99.99,2023-06-10,,False,high
7173,2023-03-14,UK,Organic,479.84,1.0,Pro,59.99,2023-03-14,,False,high
7174,2023-10-23,Germany,LinkedIn,479.84,0.0,Pro,59.99,2023-10-23,2025-03-11,True,high
7175,2022-08-24,Canada,Organic,479.84,0.0,Pro,59.99,2022-08-24,2023-12-23,True,high
7176,2022-11-02,Germany,Google Ads,479.84,0.0,Basic,29.99,2022-11-02,,False,high
7177,2023-04-23,Germany,Google Ads,479.84,0.0,Pro,59.99,2023-04-23,2024-09-09,True,high
7178,2023-11-10,Canada,Organic,479.84,0.0,Basic,29.99,2023-11-10,2025-02-20,True,high
7179,2022-01-20,Canada,Referral,479.84,0.0,Premium,99.99,2022-01-20,,False,high
7180,2022-08-04,UK,Google Ads,479.84,0.0,Basic,29.99,2022-08-04,,False,high
7181,2022-05-15,France,Google Ads,479.84,1.0,Basic,29.99,2022-05-15,,False,high
7182,2022-05-09,USA,Google Ads,479.84,1.0,Pro,59.99,2022-05-09,2023-04-23,True,high
7183,2023-02-14,Canada,LinkedIn,479.84,0.0,Premium,99.99,2023-02-14,,False,high
7184,2023-02-26,Canada,LinkedIn,449.84999999999997,0.0,Pro,59.99,2023-02-26,,False,high
7185,2022-10-21,Germany,Google Ads,449.84999999999997,0.0,Basic,29.99,2022-10-21,,False,high
7186,2022-09-03,France,Organic,449.84999999999997,0.0,Pro,59.99,2022-09-03,2023-06-07,True,high
7187,2023-12-02,Canada,Google Ads,449.84999999999997,0.0,Pro,59.99,2023-12-02,2024-08-01,True,high
7188,2023-07-10,France,LinkedIn,449.84999999999997,0.0,Basic,29.99,2023-07-10,,False,high
7189,2022-03-27,USA,Referral,449.84999999999997,0.0,Basic,29.99,2022-03-27,,False,high
7190,2023-07-10,Germany,LinkedIn,449.84999999999997,0.0,Pro,59.99,2023-07-10,,False,high
7191,2023-01-10,UK,Google Ads,449.84999999999997,0.0,Premium,99.99,2023-01-10,,False,high
7192,2023-03-22,USA,Google Ads,449.84999999999997,0.0,Premium,99.99,2023-03-22,2024-10-30,True,high
7193,2023-01-13,France,Organic,449.84999999999997,1.0,Pro,59.99,2023-01-13,,False,high
7194,2023-01-25,France,Google Ads,449.84999999999997,0.0,Premium,99.99,2023-01-25,,False,high
7195,2023-10-19,USA,Organic,449.84999999999997,0.0,Pro,59.99,2023-10-19,,False,high
7196,2022-02-20,France,LinkedIn,449.84999999999997,0.0,Premium,99.99,2022-02-20,2022-08-02,True,high
7197,2022-08-30,UK,Referral,449.84999999999997,0.0,Basic,29.99,2022-08-30,,False,high
